,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_Pole_VS,Pf_Pole_S,Pf_Pole_M
4989,5085,-95.00340334,29.16421015,3,60,1,35.48796245,POINT (-10575730.483436788 3396562.9554217434),0.034795564,0.038630071,0.058623633
4990,5086,-95.00347553,29.16455456,3,60,1,173.5837007,POINT (-10575738.519590827 3396606.861102108),0.10307802,0.115456037,0.209461186
4991,5087,-95.00308474,29.16440359,3,60,1,54.01192469,POINT (-10575695.01704702 3396587.6152996942),0.041584909,0.046333265,0.07505078
4992,5088,-95.00269951,29.16503527,3,60,1,173.0791774,POINT (-10575652.13343958 3396668.1426689057),0.106045393,0.118509993,0.207354676
4993,5089,-95.00243744,29.16478891,3,60,1,71.65049378,POINT (-10575622.959940627 3396636.736324068),0.048464023,0.053439969,0.08314516
4994,5090,-95.001928,29.16549466,3,60,1,174.620467,POINT (-10575566.24933924 3396726.7066011406),0.108638053,0.123266856,0.236634307
4995,5091,-95.0018034,29.16516892,3,60,1,71.93775036,POINT (-10575552.378930686 3396685.1806042674),0.04852605,0.054151373,0.091816374
4996,5092,-95.00115107,29.16557964,3,60,1,76.68135509,POINT (-10575479.761887256 3396737.5400458295),0.050379124,0.056211228,0.096006737
4997,5093,-95.00113811,29.16596518,3,60,1,173.2279922,POINT (-10575478.319186656 3396786.689679118),0.107470127,0.121880195,0.23375941
4998,5094,-95.00043219,29.16600862,3,60,1,72.1042102,POINT (-10575399.736531714 3396792.2275338946),0.048589918,0.054222297,0.091960265
4999,5095,-95.0003791,29.16642824,3,60,1,128.8300898,POINT (-10575393.826579949 3396845.722005863),0.075975375,0.085123931,0.156407699
5000,5096,-94.99998621,29.16666447,4,30,1,88.88899193,POINT (-10575350.09026521 3396875.837442401),0.068058498,0.088638458,0.194788982
5001,5097,-94.99986165,29.16635867,4,30,1,67.93437256,POINT (-10575336.224309439 3396836.8529892303),0.071648689,0.095329944,0.233155455
5002,5098,-94.99958434,29.16691309,3,60,1,87.15239673,POINT (-10575305.354301445 3396907.5324748387),0.050184496,0.055648083,0.092789438
5003,5099,-94.99921736,29.16674621,4,30,1,72.32486964,POINT (-10575264.502274714 3396886.257963057),0.057733445,0.074874676,0.165602939
5004,5100,-94.99920694,29.1671318,4,30,1,86.45482168,POINT (-10575263.34232562 3396935.414529069),0.06643469,0.086466746,0.190251702
5005,5101,-94.99881131,29.16737808,3,60,1,87.07922212,POINT (-10575219.300995478 3396966.8113918905),0.059868358,0.067138314,0.120971318
5006,5102,-94.99856832,29.16714523,3,60,1,63.01155629,POINT (-10575192.25147241 3396937.12664288),0.049484192,0.055501724,0.096339817
5007,5103,-94.99842837,29.16761036,3,60,1,87.29997236,POINT (-10575176.672309674 3396996.4235418616),0.047159799,0.052112328,0.08421212
5008,5104,-94.99809057,29.16743233,3,60,1,62.30135983,POINT (-10575139.068585685 3396973.727431769),0.062798908,0.071519649,0.137810413
5009,5105,-94.99803076,29.16785598,3,60,1,129.2600611,POINT (-10575132.41056694 3397027.7364108395),0.076971928,0.086287774,0.158646287
5010,5106,-94.99745423,29.16782411,3,60,1,71.82149151,POINT (-10575068.231540913 3397023.6734592346),0.049158448,0.054880325,0.0931592
5011,5107,-94.99727268,29.16832289,3,60,1,170.5219339,POINT (-10575048.021487357 3397087.2606450026),0.105935436,0.120064833,0.229694077
5012,5108,-94.99680628,29.1682232,3,60,1,71.9495341,POINT (-10574996.102076853 3397074.551597184),0.059428742,0.06714107,0.123869255
5013,5109,-94.99650614,29.16879354,3,60,1,167.5402346,POINT (-10574962.690644886 3397147.2619487783),0.090114656,0.101021478,0.183552229
5014,5110,-94.99616763,29.16861377,3,60,1,71.84486766,POINT (-10574925.007884057 3397124.343751259),0.043097211,0.047798015,0.076968883
5015,5111,-94.99577472,29.1692437,3,60,1,136.0399886,POINT (-10574881.269342931 3397204.6513210363),0.083574418,0.094111054,0.177619676
5016,5112,-94.99552153,29.1690068,3,60,1,45.93394644,POINT (-10574853.084361056 3397174.4497118075),0.041104228,0.046089283,0.076438805
5017,5113,-94.99560335,29.16934452,3,60,1,48.74625249,POINT (-10574862.192521792 3397217.50455553),0.042028254,0.047110169,0.078486178
5018,5114,-94.99534625,29.16911888,3,60,1,35.82161752,POINT (-10574833.572280709 3397188.738417187),0.037945641,0.042606316,0.069518262
5019,5115,-94.99488098,29.16940191,3,60,1,61.98218219,POINT (-10574781.778661229 3397224.8210373404),0.042578404,0.047118043,0.072568777
5020,5116,-94.99497627,29.16973342,3,60,1,166.2320956,POINT (-10574792.386295507 3397267.0843494055),0.093711998,0.10471143,0.182702788
5021,5117,-94.9942379,29.16980106,3,60,1,71.89706202,POINT (-10574710.191323088 3397275.7076065815),0.045911019,0.050768369,0.079246859
5022,5118,-94.99420274,29.17020292,3,60,1,173.3050738,POINT (-10574706.277329793 3397326.9398663966),0.098816642,0.110648481,0.194209906
5023,5119,-94.99359533,29.17019296,3,60,1,71.32803599,POINT (-10574638.66075789 3397325.6700851745),0.04666695,0.05193759,0.086154098
5024,5120,-94.99342672,29.17067769,3,60,1,186.1052814,POINT (-10574619.891178548 3397387.4675224456),0.125718531,0.141930552,0.2490701
5025,5121,-94.99296242,29.17058406,3,60,1,71.70732491,POINT (-10574568.205538971 3397375.530763683),0.043204554,0.047906833,0.076817253
5026,5122,-94.99253879,29.17122559,3,60,1,189.044729,POINT (-10574521.047263088 3397457.3187513766),0.126924365,0.143200531,0.24986539
5027,5123,-94.99231308,29.1709834,3,60,1,60.09914145,POINT (-10574495.921340821 3397426.442141908),0.039520247,0.043863805,0.069171974
5028,5124,-94.9919799,29.17118557,3,60,1,32.45684093,POINT (-10574458.831912879 3397452.216628548),0.044167244,0.050179363,0.08828814
5029,5125,-94.99173273,29.17134789,3,60,1,27.37205904,POINT (-10574431.317074338 3397472.910708283),0.032552517,0.036444792,0.05652173
5030,5126,-94.99183664,29.17165687,3,60,1,112.8937965,POINT (-10574442.884282628 3397512.3024741574),0.063470743,0.070757678,0.124538055
5031,5127,-94.99149047,29.17149312,3,60,1,40.08097836,POINT (-10574404.348814499 3397491.426021877),0.035952673,0.040163155,0.063508572
5032,5128,-94.99119169,29.17205438,3,60,1,132.104583,POINT (-10574371.08877704 3397562.981077124),0.07369736,0.082385741,0.148599724
5033,5129,-94.99101596,29.17177691,3,60,1,35.59423297,POINT (-10574351.526602922 3397527.6063690963),0.03471356,0.03880683,0.060944543
5034,5130,-94.99085396,29.17188048,3,60,1,26.40831005,POINT (-10574333.492845414 3397540.8105187584),0.032308186,0.036177993,0.05602571
5035,5131,-94.99054375,29.17207223,3,60,1,33.51739122,POINT (-10574298.960426176 3397565.2567806127),0.034154529,0.038195399,0.059794375
5036,5132,-94.99034825,29.17256597,3,60,1,159.2631747,POINT (-10574277.197465725 3397628.204043377),0.10059338,0.112564874,0.194009184
5037,5133,-94.99025457,29.17224054,3,60,1,25.10112858,POINT (-10574266.769055828 3397586.7147078607),0.035824362,0.039858362,0.058316048
5038,5134,-94.9900948,29.17232557,3,60,1,38.46351467,POINT (-10574248.983540783 3397597.5552390576),0.039728105,0.044102039,0.06570162
5039,5135,-94.98976771,29.17292637,3,60,1,171.5642414,POINT (-10574212.57204854 3397674.151886167),0.090707653,0.101643806,0.183166941
5040,5136,-94.98956671,29.17265128,3,60,1,49.84915842,POINT (-10574190.196830891 3397639.08030646),0.035523442,0.039440468,0.060839914
5041,5137,-94.98943002,29.17273852,3,60,1,35.3597085,POINT (-10574174.980569694 3397650.2026366554),0.031761365,0.035345792,0.053402438
5042,5138,-94.98881429,29.1735067,3,60,1,193.6471219,POINT (-10574106.437819628 3397748.1392163923),0.110040959,0.123997977,0.221003397
5043,5139,-94.98893441,29.17303922,3,60,1,49.88595843,POINT (-10574119.809516862 3397688.539305739),0.036906776,0.040889923,0.061828479
5044,5140,-94.98879243,29.17313201,3,60,1,34.24303579,POINT (-10574104.00437556 3397700.369256997),0.032748902,0.036372583,0.053839049
5045,5141,-94.9883221,29.173419,3,60,1,52.25739658,POINT (-10574051.647479456 3397736.9581565913),0.037581579,0.041624718,0.063143725
5046,5142,-94.98803627,29.17397896,3,60,1,169.7651185,POINT (-10574019.8290294 3397808.348813954),0.066246271,0.073054399,0.126130943
5047,5143,-94.98785792,29.17369609,3,60,1,39.62296357,POINT (-10573999.975198219 3397772.284983485),0.034694613,0.03874529,0.060954516
5048,5144,-94.98761357,29.17385574,3,60,1,26.63152835,POINT (-10573972.774280643 3397792.639164126),0.031365187,0.035107832,0.054160166
5049,5145,-94.98729639,29.1744307,3,60,1,171.7497519,POINT (-10573937.465964552 3397865.9425251395),0.090513974,0.101205377,0.179948758
5050,5146,-94.98738177,29.17400247,3,60,1,34.6156673,POINT (-10573946.970422678 3397811.3461693465),0.031818657,0.035359568,0.05285088
5051,5147,-94.98699454,29.17422713,3,60,1,43.91676603,POINT (-10573903.864176257 3397839.988733219),0.034163526,0.037905111,0.057393299
5052,5148,-94.98650069,29.17492849,3,60,1,173.036753,POINT (-10573848.889045728 3397929.407584956),0.095924543,0.108169334,0.199924011
5053,5149,-94.98624605,29.17468957,3,60,1,39.83448646,POINT (-10573820.542650593 3397898.9467657036),0.034360771,0.038352386,0.059709487
5054,5150,-94.98659639,29.17447097,3,60,1,41.85774196,POINT (-10573859.542320998 3397871.0766826393),0.034902745,0.038945244,0.060814364
5055,5151,-94.98574932,29.17539062,3,60,1,171.5674923,POINT (-10573765.246919932 3397988.326497072),0.107626453,0.122806277,0.239040421
5056,5152,-94.98588411,29.17491672,3,60,1,55.16027054,POINT (-10573780.251674095 3397927.906981242),0.043431334,0.04876046,0.082155683
5057,5153,-94.98525968,29.17529587,3,60,1,62.75545846,POINT (-10573710.740444459 3397976.246396416),0.046096907,0.051726851,0.088199824
5058,5154,-94.98496667,29.17586291,3,60,1,174.1909855,POINT (-10573678.122720461 3398048.5410247818),0.089427179,0.100390803,0.180668012
5059,5155,-94.98476185,29.17559097,3,60,1,55.82551913,POINT (-10573655.322262358 3398013.8700500624),0.052142474,0.059173376,0.108448577
5060,5156,-94.98419186,29.17634245,3,60,1,175.6291655,POINT (-10573591.871265799 3398109.6801734655),0.099277392,0.112651216,0.21392281
5061,5157,-94.9842614,29.17590709,3,60,1,64.37909892,POINT (-10573599.612423189 3398054.1737600267),0.042012997,0.046948275,0.077644539
5062,5158,-94.98361067,29.17630775,3,60,1,57.94134468,POINT (-10573527.173490947 3398105.2560731657),0.046230271,0.052149916,0.091347326
5063,5159,-94.98339643,29.17683922,3,60,1,224.9677403,POINT (-10573503.32440324 3398173.0163693447),0.136009961,0.156741407,0.2967782
5064,5160,-94.98322531,29.17654745,3,60,1,56.35064346,POINT (-10573484.275411975 3398135.816819593),0.045651305,0.051501595,0.089978009
5065,5161,-94.98245109,29.17741738,3,60,1,162.9809536,POINT (-10573398.089635812 3398246.7298520505),0.096323368,0.109525561,0.211806906
5066,5162,-94.98260303,29.17693319,3,60,1,68.71011473,POINT (-10573415.003519244 3398184.997204455),0.046112482,0.051729323,0.088726427
5067,5163,-94.98199667,29.17730912,3,60,1,67.26965296,POINT (-10573347.503832806 3398232.9270294593),0.045594037,0.051150649,0.087537237
5068,5164,-94.98193917,29.17772593,3,60,1,120.1912294,POINT (-10573341.102962086 3398286.069123806),0.057586709,0.06387278,0.107959486
5069,5165,-94.9814001,29.17766905,3,60,1,68.75923708,POINT (-10573281.093964184 3398278.8170722052),0.050499881,0.056977077,0.101226064
5070,5166,-94.98118205,29.17817908,3,60,1,133.0818181,POINT (-10573256.820749216 3398343.8447101316),0.083681653,0.095094477,0.184471707
5071,5167,-94.98076706,29.17805202,3,60,1,69.89621843,POINT (-10573210.624273732 3398327.644825628),0.050954258,0.057489036,0.102318232
5072,5168,-94.98044763,29.17861879,3,60,1,140.9730796,POINT (-10573175.065488787 3398399.9069711743),0.077709239,0.086472034,0.149067643
5073,5169,-94.9801501,29.1784111,3,60,1,68.82205772,POINT (-10573141.944600692 3398373.4268270787),0.050524881,0.057005239,0.101286106
5074,5170,-94.97967166,29.17907192,3,60,1,170.2542685,POINT (-10573088.684903516 3398457.6805102546),0.100334799,0.113119543,0.208464402
5075,5171,-94.97953621,29.17876902,3,60,1,68.43104351,POINT (-10573073.60667849 3398419.061090224),0.045236639,0.050288422,0.081772681
5076,5172,-94.97892519,29.1795119,3,60,1,166.457021,POINT (-10573005.588243224 3398513.777684029),0.109954725,0.123851361,0.219792055
5077,5173,-94.97892631,29.17913959,3,60,1,59.50336352,POINT (-10573005.712921055 3398466.308377117),0.042169285,0.046908944,0.075271509
5078,5174,-94.97818323,29.1799564,3,60,1,128.809537,POINT (-10572922.993633835 3398570.451399235),0.074216826,0.082805307,0.145699074
5079,5175,-94.97847207,29.17940018,3,60,1,40.69525927,POINT (-10572955.147155555 3398499.533431383),0.037784571,0.042384497,0.068740486
5080,5176,-94.97819851,29.1795657,3,60,1,49.92022454,POINT (-10572924.694595655 3398520.637166757),0.039951913,0.044481868,0.070147115
5081,5177,-94.97777344,29.18020502,3,60,1,86.92791814,POINT (-10572877.376019705 3398602.1505368426),0.05180959,0.05777724,0.098346259
5082,5178,-94.97757933,29.17993441,3,60,1,58.60104549,POINT (-10572855.767793346 3398567.647670184),0.041450558,0.046270406,0.075479354
5083,5179,-94.977406,29.18043264,3,60,1,87.94065237,POINT (-10572836.472786006 3398631.1722344053),0.053135335,0.058925097,0.095992176
5084,5180,-94.97715047,29.18018177,3,60,1,40.59586065,POINT (-10572808.027316524 3398599.1861503944),0.035967465,0.040233334,0.063841139
5085,5181,-94.97698702,29.18065588,3,60,1,103.6016359,POINT (-10572789.832145752 3398659.6355416663),0.060054029,0.0666442,0.110890626
5086,5182,-94.97647954,29.18096605,3,60,1,97.31154311,POINT (-10572733.339730565 3398699.1826074356),0.050123812,0.055722257,0.092567347
5087,5183,-94.97622125,29.18072785,3,60,1,73.5371348,POINT (-10572704.587019289 3398668.8117966857),0.041789961,0.046468996,0.074676002
5088,5184,-94.97583275,29.18134295,3,60,1,149.9052005,POINT (-10572661.339397116 3398747.237993181),0.081324757,0.090801512,0.153892986
5089,5185,-94.97553819,29.18113854,3,60,1,74.15626267,POINT (-10572628.549127907 3398721.1753514786),0.045363481,0.050778666,0.085623561
5090,5186,-94.97509992,29.18179585,3,60,1,160.9478007,POINT (-10572579.761134677 3398804.9837406427),0.079212305,0.08887504,0.158778609
5091,5187,-94.97489515,29.18153525,3,60,1,71.3404433,POINT (-10572556.966242548 3398771.7566355607),0.040406961,0.04495458,0.071792154
5092,5189,-94.97426238,29.18190071,3,60,1,56.76631344,POINT (-10572486.526608359 3398818.3536579288),0.039638607,0.044397278,0.072467687
5093,5190,-94.97366646,29.18264392,3,60,1,149.0611401,POINT (-10572420.189097406 3398913.115219011),0.079245238,0.089180189,0.162443857
5094,5191,-94.97387994,29.18213445,3,60,1,44.56066635,POINT (-10572443.9535823 3398848.156152903),0.036100675,0.040486438,0.064888374
5095,5192,-94.97346543,29.18236578,3,60,1,44.30287894,POINT (-10572397.810540171 3398877.6514330828),0.035768146,0.04004629,0.063434156
5096,5193,-94.97306069,29.18298804,3,60,1,131.1242332,POINT (-10572352.755089467 3398956.991810024),0.069186143,0.077573714,0.138496994
5097,5194,-94.97284841,29.18279015,3,60,1,21.83927958,POINT (-10572329.124187961 3398931.7600746304),0.030149563,0.033878014,0.051928697
5098,5196,-94.97251563,29.182987,3,60,1,35.58039545,POINT (-10572292.079287816 3398956.8592058998),0.035063502,0.039520706,0.063956664
5099,5197,-94.97233264,29.1834331,3,60,1,152.1869497,POINT (-10572271.708934195 3399013.73884799),0.08532084,0.096836825,0.183509703
5100,5198,-94.97206085,29.18320043,3,60,1,62.45625685,POINT (-10572241.453409793 3398984.0724052824),0.043060421,0.048407916,0.081617821
5101,5199,-94.97149714,29.18391785,3,60,1,185.6221904,POINT (-10572178.701499637 3399075.546809422),0.122653557,0.142560603,0.288598829
5102,5200,-94.97139844,29.18359243,3,60,1,62.83181737,POINT (-10572167.714265896 3399034.0541587183),0.048183318,0.05463523,0.097242725
5103,5202,-94.97093719,29.18387034,3,60,1,52.56800975,POINT (-10572116.368150767 3399069.4890425196),0.044535722,0.050519307,0.088484889
5104,5203,-94.97045827,29.18413592,3,60,1,58.19727189,POINT (-10572063.055020235 3399103.3518807357),0.042741163,0.04795234,0.07974431
5105,5205,-94.96989626,29.18445662,3,60,1,37.93478218,POINT (-10572000.492353216 3399144.242923917),0.036611987,0.041160755,0.066388331
5106,5206,-94.96977986,29.18453985,3,60,1,44.67357119,POINT (-10571987.534764487 3399154.8552351887),0.03854624,0.043299371,0.070554305
5107,5208,-94.96909766,29.18499894,3,60,1,68.20241252,POINT (-10571911.592607869 3399213.3920471477),0.047460339,0.053497627,0.092634584
5108,5209,-94.9689551,29.18569343,3,60,1,36.92860068,POINT (-10571895.722901262 3399301.9443116756),0.037371008,0.042220321,0.069684704
5109,5210,-94.96856069,29.18537675,3,60,1,48.91954372,POINT (-10571851.817380898 3399261.5653533437),0.044162518,0.050195129,0.088384568
5110,5212,-94.96822353,29.18566063,3,60,1,30.97205425,POINT (-10571814.284901382 3399297.7620719834),0.038461961,0.043787179,0.074893281
5111,5213,-94.96800762,29.18585745,3,60,1,44.83773988,POINT (-10571790.249910124 3399322.8580803503),0.04279622,0.048655726,0.085114489
5112,5215,-94.96742267,29.18632434,3,60,1,65.88460946,POINT (-10571725.133573985 3399382.390207436),0.04431719,0.049968579,0.085939852
5113,5216,-94.9677237,29.186931,3,60,1,63.45358299,POINT (-10571758.644080298 3399459.744507614),0.037869387,0.042165578,0.066415775
5114,5224,-94.96356999,29.19150971,3,60,1,82.47877266,POINT (-10571296.255198196 3400043.583661079),0.017468142,0.01933963,0.036763763
5115,5226,-94.96282771,29.19199532,5,25,1,88.35943654,POINT (-10571213.62496657 3400105.5061526336),0.026955177,0.03127929,0.076641503
5116,5227,-94.96242708,29.19223418,5,25,1,121.6111856,POINT (-10571169.027038973 3400135.964459869),0.02970885,0.035021936,0.090925909
5117,5228,-94.96174031,29.19264973,5,25,1,121.0491684,POINT (-10571092.57615228 3400188.9536165115),0.050060233,0.061486303,0.15018041
5118,5229,-94.96134468,29.19287914,5,25,1,81.7925139,POINT (-10571048.534822138 3400218.207089383),0.023974938,0.027567699,0.070144902
5119,5230,-94.96100889,29.19307466,5,25,1,121.5990456,POINT (-10571011.154850325 3400243.1390926354),0.036291657,0.043523689,0.113734185
5120,5231,-94.96025731,29.19351534,5,25,1,162.0937784,POINT (-10570927.489347436 3400299.333186718),0.255440197,0.339078266,0.581507244
5121,5232,-94.95955943,29.19392983,5,25,1,158.2267385,POINT (-10570849.8017012 3400352.1878367504),0.247178451,0.327793172,0.567928779
