geometry,guid,average_power_back_time,average_transpo_back_time,dislocated_combined_dmg,disloc_building,disloc_inf,disloc_both,disloc_not,disloc_condition
POINT (-95.10088249917858 29.108991995760356),8174150b-e7fb-41f7-b260-bda0430ff31b,4.528,34.866,True,0,0,1,0,3
POINT (-95.10088249917858 29.108991995760356),8174150b-e7fb-41f7-b260-bda0430ff31b,4.528,34.866,True,0,0,1,0,3
POINT (-95.08889563113897 29.109128010230275),86a62196-afd1-4958-8f87-b00e9e9a4f0d,9.236,78.177,True,0,0,1,0,3
POINT (-95.08799965616889 29.109152134005495),c1875676-5fbf-44af-8607-be9cc7fac17b,9.236,72.652,True,0,0,1,0,3
POINT (-95.08811031499997 29.10904536350004),5a535dda-585b-4dfa-a71d-84a79ccece78,9.236,72.652,False,0,1,0,0,2
POINT (-95.08888907298048 29.108996711896868),5442d331-092d-4655-91ca-9975ab7b1e02,9.236,78.177,True,0,0,1,0,3
POINT (-95.08936096649994 29.108980510500047),a7080c1b-0bce-40aa-93ff-3cc5264d9095,9.236,78.177,True,0,0,1,0,3
POINT (-95.08835167952567 29.10885963684099),e0b844d2-6985-415f-a9c8-87d3fb6d636b,9.236,72.652,True,0,0,1,0,3
POINT (-95.08845783119585 29.10878250279884),6a8acfc3-fd5b-4ef9-a240-f70cf8ea3ef2,9.236,78.177,True,0,0,1,0,3
POINT (-95.08941599037259 29.108721342218825),767a3f76-b0f2-4993-967c-d4c8b1146b6a,9.236,78.177,True,0,0,1,0,3
POINT (-95.09120627049998 29.108717983500068),b078ce5c-97ed-49fb-aaee-0bb56500b18d,8.13,35.153,True,0,0,1,0,3
POINT (-95.08857696656524 29.10869635581623),3e1e796b-30e1-4390-bfc5-c3b93b74b99c,9.236,78.177,False,0,1,0,0,2
POINT (-95.08857696656524 29.10869635581623),3e1e796b-30e1-4390-bfc5-c3b93b74b99c,9.236,78.177,False,0,1,0,0,2
POINT (-95.08871893049997 29.10862150600006),684bc00a-2300-4f70-b4a7-c0981db07088,9.236,78.177,False,0,1,0,0,2
POINT (-95.08871893049997 29.10862150600006),684bc00a-2300-4f70-b4a7-c0981db07088,9.236,78.177,False,0,1,0,0,2
POINT (-95.08946076542604 29.108581327788485),36bdc94b-1aae-4c57-80ed-576031fd65fc,8.636,78.177,False,0,1,0,0,2
POINT (-95.08900887261592 29.10847257131164),2a2b0805-3b06-4086-8f89-377a73b6d425,9.236,78.177,False,0,1,0,0,2
POINT (-95.08900887261592 29.10847257131164),2a2b0805-3b06-4086-8f89-377a73b6d425,9.236,78.177,True,0,0,1,0,3
POINT (-95.08959163501841 29.108475543336848),9b8abc8b-2892-458b-8a6a-812c10841eab,8.636,93.133,False,0,1,0,0,2
POINT (-95.08959163501841 29.108475543336848),9b8abc8b-2892-458b-8a6a-812c10841eab,8.636,93.133,True,0,0,1,0,3
POINT (-95.08970387999993 29.108376747500056),e1092f1d-2831-43c7-bbca-338fcc339236,8.636,93.133,True,0,0,1,0,3
POINT (-95.08990297891752 29.108355590335588),63fc0875-bf33-4e95-997b-9194208a8b4d,8.636,93.133,True,0,0,1,0,3
POINT (-95.08908814626018 29.108344513169648),594bbb3f-3782-4369-98f9-d0d1e5a9616f,9.236,78.177,False,0,1,0,0,2
POINT (-95.08908814626018 29.108344513169648),594bbb3f-3782-4369-98f9-d0d1e5a9616f,9.236,78.177,True,0,0,1,0,3
POINT (-95.09004499707407 29.1082533328276),ecede674-72df-4b3f-8793-4344d70e6371,8.636,93.133,True,0,0,1,0,3
POINT (-95.09004499707407 29.1082533328276),ecede674-72df-4b3f-8793-4344d70e6371,8.636,93.133,True,0,0,1,0,3
POINT (-95.08918914497164 29.108222230662793),ce605b99-f723-4baa-899e-118164720b84,9.236,78.177,False,0,1,0,0,2
POINT (-95.08930671865842 29.108148430951484),ae059121-fee9-4ad5-a4d7-9b5215c8ee1c,8.636,93.133,True,0,0,1,0,3
POINT (-95.08930671865842 29.108148430951484),ae059121-fee9-4ad5-a4d7-9b5215c8ee1c,8.636,93.133,False,0,1,0,0,2
POINT (-95.09010271199998 29.10808979600006),0c34cda1-39ca-4fce-8007-5ca6cb67bb3c,8.636,93.133,True,0,0,1,0,3
POINT (-95.08942699347861 29.108056870661347),bc4f488e-d78f-4e86-aa38-8a09a073ead8,8.636,93.133,False,0,1,0,0,2
POINT (-95.09228111037076 29.10802964465426),909b25de-4583-4574-971f-548a4b22f006,3.795,34.866,False,0,1,0,0,2
POINT (-95.08953999050615 29.107970551327696),d69a2f3c-25b0-4f4b-ae16-c90d2bbae558,8.636,93.133,False,0,1,0,0,2
POINT (-95.09001063482786 29.10791961342726),95b87d80-296c-48f9-8862-5209bfe755f6,8.636,93.133,True,0,0,1,0,3
POINT (-95.08967152499997 29.107867970500052),f2c96674-a60b-4bd9-9d75-de7d78f435d7,8.636,93.133,True,0,0,1,0,3
POINT (-95.08967152499997 29.107867970500052),f2c96674-a60b-4bd9-9d75-de7d78f435d7,8.636,93.133,True,0,0,1,0,3
POINT (-95.09051816361941 29.107724182283253),70c316c6-276e-4c08-aac9-680be06eb998,8.13,93.133,True,0,0,1,0,3
POINT (-95.09051816361941 29.107724182283253),70c316c6-276e-4c08-aac9-680be06eb998,8.13,93.133,True,0,0,1,0,3
POINT (-95.09106372154372 29.10768042513778),fa257e14-d740-492f-9b65-1299ea770b60,8.13,81.934,True,0,0,1,0,3
POINT (-95.09113019090383 29.10749892868588),03d74998-14d5-4f90-9742-ed8b73bc6b03,8.13,81.934,True,0,0,1,0,3
POINT (-95.09085657799997 29.10706334650006),db508583-f404-43ae-9815-f741de30df11,8.13,81.934,True,0,0,1,0,3
POINT (-95.09098686379119 29.10692522499555),580125e4-4104-4564-b642-d77fd3e2b544,8.13,81.934,True,0,0,1,0,3
POINT (-95.09112276580873 29.106808873014806),cadae858-213e-4a45-8736-47f2e213b9ac,8.13,81.934,True,0,0,1,0,3
POINT (-95.09112276580873 29.106808873014806),cadae858-213e-4a45-8736-47f2e213b9ac,8.13,81.934,False,0,1,0,0,2
POINT (-95.09140542950769 29.10658675283532),bca388f8-9ce9-47fe-bb66-e1fbefb25e7b,10.11,81.934,True,0,0,1,0,3
POINT (-95.09156284565016 29.10649091406087),0a3e046f-1b9c-4ebd-ba82-3dd83c96785a,10.11,81.934,True,0,0,1,0,3
POINT (-95.09156284565016 29.10649091406087),0a3e046f-1b9c-4ebd-ba82-3dd83c96785a,10.11,81.934,True,0,0,1,0,3
POINT (-95.09176537730913 29.106328306598943),0f2f8515-9edf-43e0-9259-5b88a023150f,11.85,81.934,True,0,0,1,0,3
POINT (-95.09176537730913 29.106328306598943),0f2f8515-9edf-43e0-9259-5b88a023150f,11.85,81.934,True,0,0,1,0,3
POINT (-95.09206579251504 29.106121106347913),1dc7837d-fa1b-47cf-9421-f8c5512b24bb,11.85,81.934,True,0,0,1,0,3
POINT (-95.09206579251504 29.106121106347913),1dc7837d-fa1b-47cf-9421-f8c5512b24bb,11.85,81.934,False,0,1,0,0,2
POINT (-95.0924978547474 29.105792939367692),ad743d2f-0bbd-4d0b-8a2c-5d2872689295,11.85,81.934,True,0,0,1,0,3
POINT (-95.0924978547474 29.105792939367692),ad743d2f-0bbd-4d0b-8a2c-5d2872689295,11.85,81.934,True,0,0,1,0,3
POINT (-95.09372908754801 29.105647744837704),5f110b2c-8409-40df-b4da-77014d8caede,2.414,38.597,False,0,1,0,0,2
POINT (-95.09372908754801 29.105647744837704),5f110b2c-8409-40df-b4da-77014d8caede,2.414,38.597,True,0,0,1,0,3
POINT (-95.09290512780547 29.105630667822975),c58a09cb-f310-4ccc-a9b2-042adba31f8f,11.85,81.934,False,0,1,0,0,2
POINT (-95.0941038289713 29.104695660277173),d3782ac0-aa43-412f-ae85-0feebc72ff07,2.414,50.495,True,0,0,1,0,3
POINT (-95.0941038289713 29.104695660277173),d3782ac0-aa43-412f-ae85-0feebc72ff07,2.414,50.495,True,0,0,1,0,3
POINT (-95.0941038289713 29.104695660277173),d3782ac0-aa43-412f-ae85-0feebc72ff07,2.414,50.495,False,0,1,0,0,2
POINT (-95.09450908990998 29.104361762292402),44b5e793-f365-477e-9d4f-aa69943e0bc8,3.481,50.495,False,0,1,0,0,2
POINT (-95.09450908990998 29.104361762292402),44b5e793-f365-477e-9d4f-aa69943e0bc8,3.481,50.495,False,0,1,0,0,2
POINT (-95.09564443171816 29.104136443084716),380abec9-219e-4461-b54e-d2209762111c,2.694,50.495,True,0,0,1,0,3
POINT (-95.09521514612884 29.10377952405807),f86220ff-3608-4b68-9165-1ac3601660cd,2.694,50.495,False,0,1,0,0,2
POINT (-95.09710180899997 29.103594915500057),533bc934-6552-4f54-844d-8debe5f1db3a,2.694,35.804,True,0,0,1,0,3
POINT (-95.10658183952314 29.102042560854425),2c7cc188-12ec-4415-8894-913302658e17,0.0,34.88,True,0,0,1,0,3
POINT (-95.10658183952314 29.102042560854425),2c7cc188-12ec-4415-8894-913302658e17,0.0,34.88,True,0,0,1,0,3
POINT (-95.10265677166448 29.100260131485705),0b925c84-d916-4669-a8b1-7487acb30320,2.593,34.866,True,0,0,1,0,3
POINT (-95.10265677166448 29.100260131485705),0b925c84-d916-4669-a8b1-7487acb30320,2.593,34.866,True,0,0,1,0,3
POINT (-95.10755679375055 29.10017589751914),3f56ece4-0018-4342-ac89-965cd4ae0a70,0.0,34.866,True,0,0,1,0,3
POINT (-95.10755679375055 29.10017589751914),3f56ece4-0018-4342-ac89-965cd4ae0a70,0.0,34.866,True,0,0,1,0,3
POINT (-95.10636807749997 29.100108799000054),a3c61714-546b-4829-b7e8-b9c1ea2ac1aa,0.0,34.866,True,0,0,1,0,3
POINT (-95.10645235399997 29.099353256000057),772cf0ce-4dbc-4187-8db2-25855c9cb0eb,4.261,34.866,False,0,1,0,0,2
POINT (-95.10653508497977 29.099239156650672),80a63bac-4ad9-42e4-83ba-ae17435e961d,4.261,34.866,True,0,0,1,0,3
POINT (-95.10753502397644 29.099200055778315),f8b1bf99-3a51-435f-93ed-fde9866caa51,0.0,34.866,False,0,1,0,0,2
POINT (-95.10761910029107 29.09905126223899),7fcc335c-7736-4e62-8d46-a9157929834f,0.0,34.866,True,0,0,1,0,3
POINT (-95.10772924371364 29.098917077295745),3c76aade-fa34-450e-a28d-0f7b9b680e7d,0.0,34.866,False,0,1,0,0,2
POINT (-95.10820412920468 29.098400265797018),b85d304e-95c9-4c02-a376-ce02cf797c18,0.0,34.866,True,0,0,1,0,3
POINT (-95.10898731744768 29.097693944547306),906e3951-e1dd-435e-8488-0173f66a4ed6,0.0,34.866,False,0,1,0,0,2
POINT (-95.11031211236329 29.09732842345914),f341e334-53ae-4ec1-9fc8-e7136531f7d7,0.0,34.866,True,0,0,1,0,3
POINT (-95.11031211236329 29.09732842345914),f341e334-53ae-4ec1-9fc8-e7136531f7d7,0.0,34.866,True,0,0,1,0,3
POINT (-95.11031211236329 29.09732842345914),f341e334-53ae-4ec1-9fc8-e7136531f7d7,0.0,34.866,True,0,0,1,0,3
POINT (-95.11085200863349 29.096871247351707),26815fce-2d35-409f-a212-1df9b1dce4f1,0.0,34.866,True,0,0,1,0,3
POINT (-95.11096702223415 29.096539423379884),7887e255-e6de-4020-bb91-b22060650358,0.0,34.866,True,0,0,1,0,3
POINT (-95.11027424496464 29.09551952915111),1df563a4-8c96-43ca-8709-4d6738a74451,0.0,34.866,True,0,0,1,0,3
POINT (-95.1101921343378 29.09523482505999),9c344830-fcdd-4f78-8f21-41b419da888c,0.0,34.866,True,0,0,1,0,3
POINT (-95.01164108072409 29.158723340777428),17a9a077-9ac5-4af7-b755-732b75ca4130,4.378,35.508,False,0,1,0,0,2
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,False,0,1,0,0,2
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,False,0,1,0,0,2
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,True,0,0,1,0,3
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,False,0,1,0,0,2
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,True,0,0,1,0,3
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,True,0,0,1,0,3
POINT (-95.09789020383523 29.102192435830624),44be6a72-46a0-4f36-9cb1-03c227d50d08,1.273,34.866,False,0,1,0,0,2
POINT (-95.01324230016982 29.164167991525346),001a44a4-af7f-4b39-a8a0-34110de65396,3.985,27.765,True,0,0,1,0,3
POINT (-95.01350378238284 29.163618512038013),159ca395-e1d4-431b-af56-068e8e604b8f,3.985,27.765,False,0,1,0,0,2
POINT (-95.01457357297706 29.163359122099134),29410b9e-d4be-494f-8946-1e9555f65627,3.985,27.765,False,0,1,0,0,2
POINT (-95.0063911399517 29.161858238187836),c1b4fb9a-87d1-4e75-8aa1-32dc57ca7ce0,4.378,27.836,False,0,1,0,0,2
POINT (-95.01268304179241 29.161307125246008),6e036b4b-c81b-4bee-b798-b04d96c11f21,3.985,27.694,False,0,1,0,0,2
POINT (-95.01135692810311 29.16122383912086),eb7c34f1-23b9-423c-859f-71aa6a460ba5,3.985,27.694,False,0,1,0,0,2
POINT (-95.01174402848709 29.16101810616669),5d86e77a-260f-4a54-8fb3-6e6e3cb7878f,3.985,27.694,True,0,0,1,0,3
POINT (-95.01018905371868 29.160771085009063),871ae4e8-41b0-4850-8de7-fcf7064c8b3a,3.985,27.694,True,0,0,1,0,3
POINT (-95.01268303036048 29.15961506957456),26ee2afc-f443-4596-8dab-87a5f4ee32d9,3.985,27.694,False,0,1,0,0,2
POINT (-95.029521993114 29.149865117495793),87509acb-ef9a-4c9d-8d7b-e0fa17a746e5,3.985,40.327,False,0,1,0,0,2
POINT (-95.04722632332259 29.14836309508338),a6fbbaed-49ab-426d-830d-5c3bc31cdc39,4.442,40.334,False,0,1,0,0,2
POINT (-95.04744398983044 29.14770747657375),90258cd9-6795-4de7-8aab-311b67a5d179,11.014,40.334,True,0,0,1,0,3
POINT (-95.04753889872866 29.14698434623463),5cdf293f-8388-45c4-bc76-67ac735790fd,11.014,40.369,False,0,1,0,0,2
POINT (-95.03401141831927 29.146743993642996),e6eea04c-36cd-48cd-95be-51bd2b305a02,1.341,40.334,False,0,1,0,0,2
POINT (-95.04700301612806 29.146291081278893),10bec087-e947-420d-859c-9b1d2d22a470,11.014,40.369,True,0,0,1,0,3
POINT (-95.04700301612806 29.146291081278893),10bec087-e947-420d-859c-9b1d2d22a470,11.014,40.369,False,0,1,0,0,2
POINT (-95.05569138751711 29.142165669966634),4c463a45-6fee-4aaa-9751-51b728fb3556,5.859,40.404,True,0,0,1,0,3
POINT (-95.05569138751711 29.142165669966634),4c463a45-6fee-4aaa-9751-51b728fb3556,5.859,40.404,True,0,0,1,0,3
POINT (-95.05569138751711 29.142165669966634),4c463a45-6fee-4aaa-9751-51b728fb3556,5.859,40.404,True,0,0,1,0,3
POINT (-95.0509000000331 29.14100928277421),749ca47e-abf8-438f-9422-f5c896d58724,1.67,40.334,True,0,0,1,0,3
POINT (-95.0555595091071 29.14011892833095),e7508d5f-7148-4125-b3bd-94e5d9969bea,3.891,40.334,False,0,1,0,0,2
POINT (-95.0555595091071 29.14011892833095),e7508d5f-7148-4125-b3bd-94e5d9969bea,3.891,40.334,True,0,0,1,0,3
POINT (-95.05395665176137 29.1399284688901),59a684c4-af9d-47eb-9fcb-c149175b0108,5.859,40.334,True,0,0,1,0,3
POINT (-95.0551097510954 29.1396950391761),c92c0fa0-df9e-44d1-8214-95ab6c45598a,3.891,40.334,True,0,0,1,0,3
POINT (-95.0551097510954 29.1396950391761),c92c0fa0-df9e-44d1-8214-95ab6c45598a,3.891,40.334,True,0,0,1,0,3
POINT (-95.05529055839962 29.138612316544386),c672b3b7-22c0-461f-a1c0-51cc0e8326b9,2.526,40.334,True,0,0,1,0,3
POINT (-95.05744982617739 29.135936151772295),4c2a7553-9976-4bb5-a1d7-9a3215c44dcb,14.744,48.306,True,0,0,1,0,3
POINT (-95.07341013851466 29.121995764836647),b591196b-e5c5-49e3-bf40-008dd1f68807,2.979,36.973,True,0,0,1,0,3
POINT (-95.08634679243633 29.109986789743047),4626b240-9921-49f5-a725-c92cc1d19f99,4.965,76.369,False,0,1,0,0,2
POINT (-95.08634679243633 29.109986789743047),4626b240-9921-49f5-a725-c92cc1d19f99,4.965,76.369,True,0,0,1,0,3
POINT (-95.09803912866766 29.103667291438217),e803f11a-4aa8-485d-91a7-f2ec765454ac,3.284,34.866,True,0,0,1,0,3
POINT (-95.09803912866766 29.103667291438217),e803f11a-4aa8-485d-91a7-f2ec765454ac,3.284,34.866,False,0,1,0,0,2
POINT (-95.09803912866766 29.103667291438217),e803f11a-4aa8-485d-91a7-f2ec765454ac,3.284,34.866,False,0,1,0,0,2
POINT (-95.09633709383728 29.103323597425366),0c8c3b31-4cea-404c-929a-2782ec1d2284,2.694,35.804,True,0,0,1,0,3
POINT (-95.09633709383728 29.103323597425366),0c8c3b31-4cea-404c-929a-2782ec1d2284,2.694,35.804,True,0,0,1,0,3
POINT (-95.0981810418188 29.103284523350467),0cf2fa6e-10db-4773-a876-689ec58e2ece,3.284,34.866,True,0,0,1,0,3
POINT (-95.09792590817626 29.10300332593776),2ff02bd4-e543-46ad-a8bf-441ebfdefd50,1.273,34.866,True,0,0,1,0,3
POINT (-95.09742414871185 29.102758067496712),4e362105-8bcd-4b8d-9b0f-adb37b0e12e8,2.694,34.866,False,0,1,0,0,2
POINT (-95.10188167721407 29.10257582442567),a465d48b-ca4b-4a15-9ab2-668ace60c603,1.979,34.866,True,0,0,1,0,3
POINT (-95.10188167721407 29.10257582442567),a465d48b-ca4b-4a15-9ab2-668ace60c603,1.979,34.866,True,0,0,1,0,3
POINT (-95.10188167721407 29.10257582442567),a465d48b-ca4b-4a15-9ab2-668ace60c603,1.979,34.866,True,0,0,1,0,3
POINT (-95.10240439161932 29.10249791992849),d93e2f3b-66dd-4af1-957c-eedc2d8e5c2a,1.408,34.866,True,0,0,1,0,3
POINT (-95.10240439161932 29.10249791992849),d93e2f3b-66dd-4af1-957c-eedc2d8e5c2a,1.408,34.866,True,0,0,1,0,3
POINT (-95.10556057557697 29.102258951020428),be5e5800-ef03-4a5e-82b1-b92a11b05888,0.0,34.866,True,0,0,1,0,3
POINT (-95.10556057557697 29.102258951020428),be5e5800-ef03-4a5e-82b1-b92a11b05888,0.0,34.866,True,0,0,1,0,3
POINT (-95.10506278398137 29.102197520991485),becd1047-3bc6-4cde-86c2-482c297fdcca,0.0,34.866,True,0,0,1,0,3
POINT (-95.09743973146276 29.10227093277778),4b286e52-cea6-4b35-a40a-48334eda9ee6,1.273,34.866,True,0,0,1,0,3
POINT (-95.1045140624826 29.102004504918757),775a75f9-0f20-436f-844d-1841f6145b53,0.0,34.866,True,0,0,1,0,3
POINT (-95.1045140624826 29.102004504918757),775a75f9-0f20-436f-844d-1841f6145b53,0.0,34.866,True,0,0,1,0,3
POINT (-95.09866016309884 29.10205279375787),a330394e-42e7-4190-8309-9de0f6f951f3,1.273,34.866,True,0,0,1,0,3
POINT (-95.09866016309884 29.10205279375787),a330394e-42e7-4190-8309-9de0f6f951f3,1.273,34.866,True,0,0,1,0,3
POINT (-95.10403633516526 29.101817212455146),ad536789-7ae5-4875-83e7-165887cc3d0c,4.667,34.866,True,0,0,1,0,3
POINT (-95.10403633516526 29.101817212455146),ad536789-7ae5-4875-83e7-165887cc3d0c,4.667,34.866,False,0,1,0,0,2
POINT (-95.10403633516526 29.101817212455146),ad536789-7ae5-4875-83e7-165887cc3d0c,4.667,34.866,True,0,0,1,0,3
POINT (-95.09831759531035 29.101775753759135),25be90e3-3157-4a13-a21f-77830551662b,1.273,34.866,True,0,0,1,0,3
POINT (-95.09831759531035 29.101775753759135),25be90e3-3157-4a13-a21f-77830551662b,1.273,34.866,True,0,0,1,0,3
POINT (-95.09831759531035 29.101775753759135),25be90e3-3157-4a13-a21f-77830551662b,1.273,34.866,False,0,1,0,0,2
POINT (-95.09904606097417 29.101772047020255),b1596708-a58f-4a91-a6dc-2727a8867a1b,1.273,34.866,False,0,1,0,0,2
POINT (-95.09904606097417 29.101772047020255),b1596708-a58f-4a91-a6dc-2727a8867a1b,1.273,34.866,False,0,1,0,0,2
POINT (-95.09904606097417 29.101772047020255),b1596708-a58f-4a91-a6dc-2727a8867a1b,1.273,34.866,True,0,0,1,0,3
POINT (-95.0988103539445 29.101395742421392),9d5de3b0-d7bc-4ab7-9801-07030c2b69c0,1.273,34.866,True,0,0,1,0,3
POINT (-95.0988103539445 29.101395742421392),9d5de3b0-d7bc-4ab7-9801-07030c2b69c0,1.273,34.866,False,0,1,0,0,2
POINT (-95.0988103539445 29.101395742421392),9d5de3b0-d7bc-4ab7-9801-07030c2b69c0,1.273,34.866,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,False,0,1,0,0,2
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.10032750806755 29.101078120811543),a5fb1806-2755-4392-afe4-76c359c3a34b,1.331,42.752,True,0,0,1,0,3
POINT (-95.09961328184572 29.10093525337599),1c1a450a-3f0b-43cb-83b2-c796d046e082,1.331,64.976,True,0,0,1,0,3
POINT (-95.09907545559977 29.10090735048198),b767c817-e184-42f1-96e1-5d2ef975c05c,1.331,64.976,True,0,0,1,0,3
POINT (-95.09907545559977 29.10090735048198),b767c817-e184-42f1-96e1-5d2ef975c05c,1.331,64.976,False,0,1,0,0,2
POINT (-95.10014069320849 29.100523419322567),640899f3-519b-43ea-bc81-00754622e6ae,1.331,43.663,True,0,0,1,0,3
POINT (-95.10014069320849 29.100523419322567),640899f3-519b-43ea-bc81-00754622e6ae,1.331,43.663,False,0,1,0,0,2
POINT (-95.10014069320849 29.100523419322567),640899f3-519b-43ea-bc81-00754622e6ae,1.331,43.663,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,False,0,1,0,0,2
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,False,0,1,0,0,2
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.10135494819754 29.10022243988817),7194d5e4-42ee-4347-ba1b-4e1ab6b2519d,2.021,37.414,True,0,0,1,0,3
POINT (-95.09989665942874 29.100169445894185),740e1b77-1e08-454d-b2fc-da62884bb109,1.774,62.843,True,0,0,1,0,3
POINT (-95.10026215308358 29.099849449467282),79f73b71-adfb-4455-8568-704d530eaba5,1.774,62.843,True,0,0,1,0,3
POINT (-95.10026215308358 29.099849449467282),79f73b71-adfb-4455-8568-704d530eaba5,1.774,62.843,True,0,0,1,0,3
POINT (-95.10026215308358 29.099849449467282),79f73b71-adfb-4455-8568-704d530eaba5,1.774,62.843,True,0,0,1,0,3
POINT (-95.10110754596853 29.09915045760082),190ecbf8-42f9-40cc-9eaa-7ff4552ddef4,1.625,54.81,True,0,0,1,0,3
POINT (-95.10110754596853 29.09915045760082),190ecbf8-42f9-40cc-9eaa-7ff4552ddef4,1.625,54.81,True,0,0,1,0,3
POINT (-95.10110754596853 29.09915045760082),190ecbf8-42f9-40cc-9eaa-7ff4552ddef4,1.625,54.81,False,0,1,0,0,2
POINT (-95.10981753443508 29.095808502522903),446337f1-574f-4178-9ef4-aee52aaf5750,0.0,34.866,False,0,1,0,0,2
POINT (-95.10981753443508 29.095808502522903),446337f1-574f-4178-9ef4-aee52aaf5750,0.0,34.866,True,0,0,1,0,3
