OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
4846,-95.06290537,29.12668184,2,167.363341,0.71046522,8.8124324,11.934227,0.55080773,0.39955244,132.58408,31.29548,2.7416393
4848,-95.06212042,29.12719617,2,170.0677706,0.71046522,8.8124324,11.934227,0.55080773,0.39955244,132.58408,31.29548,2.7416393
4851,-95.06138518,29.12768142,2,169.0930324,0.64080375,7.5474248,12.001346,0.47408477,0.46676665,121.45179,31.216613,2.7190825
4853,-95.06060897,29.1281956,2,169.8231198,0.95004551,13.909057,12.038141,0.56053889,0.53175905,111.31231,31.705958,2.7053345
4860,-95.05986722,29.12868726,2,169.9207951,1.209993,20.637768,12.259774,0.7484939,0.52281569,131.62723,31.161558,2.7288811
4863,-95.05909005,29.12918532,2,166.7626976,1.097842,19.705387,11.866033,0.58541577,0.54030646,98.236854,32.295985,2.7023115
5188,-94.97439365,29.18221382,2,160.3071309,1.2149707,11.726676,12.258431,0.65086044,0.42145656,127.05731,30.039802,3.2407591
5195,-94.97265507,29.18319401,2,40.71531554,1.3986217,13.441145,12.18104,0.89852959,0.39436618,131.11894,30.850103,3.2551425
5201,-94.97067277,29.18440546,2,142.5368887,1.2948791,11.265909,12.278888,0.80090309,0.46251485,130.73582,30.859852,3.2702762
5204,-94.97001569,29.18487411,2,136.5338714,1.2948791,11.265909,12.278888,0.80090309,0.46251485,130.73582,30.859852,3.2702762
5207,-94.96929584,29.18540084,2,136.5671884,1.4571977,13.369532,12.277777,0.937498,0.42334115,130.72536,30.873198,3.2861212
5211,-94.96863638,29.18597064,2,122.5131907,1.2748088,9.3958165,12.331705,0.8032376,0.39213669,130.67741,30.883001,3.3049186
5214,-94.96803231,29.18659522,2,102.3561665,1.2748088,9.3958165,12.331705,0.8032376,0.39213669,130.67741,30.883001,3.3049186
5217,-94.9674671,29.18725922,2,88.56787919,1.2642974,9.1003588,12.341039,0.72927492,0.38858883,129.94716,30.892836,3.3136572
5218,-94.96693574,29.18796246,2,119.0547264,1.1435282,10.118126,12.542774,0.5265705,0.47155095,126.72817,29.819529,3.2573158
5219,-94.9664079,29.18864532,2,122.7147981,1.2198328,11.134278,12.517179,0.52653663,0.48119688,120.68509,30.617847,3.2465758
5220,-94.96584402,29.18939578,2,129.6006054,1.2198328,11.134278,12.517179,0.52653663,0.48119688,120.68509,30.617847,3.2465758
5221,-94.96525395,29.19005155,2,135.9666194,1.2908881,12.601874,12.370699,0.54192248,0.46286928,120.04462,30.924121,3.243261
5222,-94.96463154,29.19065771,2,145.6076644,1.4173222,15.54445,12.373657,0.58061455,0.49531284,280.88978,30.932458,3.2351069
5223,-94.96395419,29.19122347,2,118.8464033,1.4173222,15.54445,12.373657,0.58061455,0.49531284,280.88978,30.932458,3.2351069
5225,-94.96321711,29.19174943,2,83.03470649,1.6253612,28.809354,12.404986,0.65308449,0.53019831,325.77701,31.015276,3.2387512
5434,-94.88633673,29.2408447,2,62.80911804,2.7756302,37.55991,12.597375,0.99477202,0.5364617,107.58041,31.338964,3.5723651
5435,-94.88680129,29.24063824,2,95.46934806,2.5229405,38.405004,12.388686,0.9735068,0.40319828,107.98015,31.332271,3.5732946
5453,-94.87456547,29.24629005,2,11.99861466,2.1863466,60.131597,13.095069,0.91990839,0.66055415,119.18636,31.377376,3.6437124
5455,-94.87526133,29.24753309,2,51.18873157,2.1510974,42.343682,12.801533,0.86158894,0.45716426,50.774281,31.38459,3.6007131
5456,-94.87561863,29.24816419,2,27.96455263,2.2472476,25.466556,12.771541,0.90324533,0.45331585,49.619674,31.382,3.5880383
