OBJECTID,LON,LAT,TYPE,SpanLength,MaxFloodDepth,MaxFloodDuration,MaxPeakWavePeriod,MaxSigWaveHt,MaxWaterVel,MaxWaveDir,MaxWindVel,MaxWSE
6332,-94.85206228,29.26416446,2,94.71978075,3.7706105,79,3.3530922,1.349493,0.36156691,125.53391,46.414359,5.0972698
6691,-94.87495306,29.24699099,2,13.77707537,4.1181505,81,11.606571,1.6489165,1.2471827,137.98436,48.538081,5.311472
6693,-94.87462409,29.24640604,2,16.1939176,4.1181505,81,11.606571,1.6489165,1.2471827,137.98436,48.538081,5.311472
6945,-94.88702215,29.24083781,2,102.2115152,4.3262145,39.76189,10.716805,1.8105847,1.0366549,151.2627,48.005316,5.3765681
6947,-94.88773706,29.24054072,2,121.0211748,4.6023377,56.35143,10.495196,1.8188968,1.1008844,161.21202,47.997756,5.3585741
6948,-94.88843971,29.24025538,2,158.7665022,4.6023377,56.35143,10.495196,1.8188968,1.1008844,161.21202,47.997756,5.3585741
6949,-94.88915777,29.23996735,2,160.3565506,4.6023377,56.35143,10.495196,1.8188968,1.1008844,161.21202,47.997756,5.3585741
6950,-94.88987463,29.23967266,2,159.6770811,4.4816073,45.554464,10.776464,1.7857395,1.1786148,153.34308,47.930064,5.3594025
6951,-94.89006985,29.23928489,2,89.91213736,4.4816073,45.554464,10.776464,1.7857395,1.1786148,153.34308,47.930064,5.3594025
6952,-94.8905866,29.23938251,2,158.6661996,4.4816073,45.554464,10.776464,1.7857395,1.1786148,153.34308,47.930064,5.3594025
6955,-94.8912944,29.23908591,2,158.0817819,4.9002241,88.713023,10.219282,1.8738564,1.1543737,180.96095,47.92269,5.3521679
6957,-94.89200113,29.23879836,2,148.4988737,4.7220476,56.684861,10.013169,1.8593271,1.1426441,187.13928,47.855347,5.3619408
6959,-94.89262321,29.23854462,2,140.8525989,4.7220476,56.684861,10.013169,1.8593271,1.1426441,187.13928,47.855347,5.3619408
6960,-94.89261185,29.23825332,2,91.74831125,4.7220476,56.684861,10.013169,1.8593271,1.1426441,187.13928,47.855347,5.3619408
6961,-94.8932615,29.2382774,2,139.3215136,4.3253272,45.387167,10.496671,1.7770401,1.1405509,168.12327,47.848168,5.3525299
6964,-94.89386988,29.2380316,2,133.1580966,4.6934443,67.677782,10.077758,1.6825022,1.1065097,192.71809,47.841053,5.3508896
6966,-94.89445302,29.23778769,2,118.0097967,4.6934443,67.677782,10.077758,1.6825022,1.1065097,192.71809,47.841053,5.3508896
6967,-94.89433209,29.23754617,2,134.2984941,4.6934443,67.677782,10.077758,1.6825022,1.1065097,192.71809,47.841053,5.3508896
6968,-94.89492501,29.23740471,2,114.0439745,4.8637076,83.177147,5.9252632,1.6934931,1.0697835,198.24807,47.898394,5.3538288
6970,-94.89547172,29.23696427,2,119.0674813,4.0810423,32.57336,10.283564,1.6592306,1.0631987,186.272,47.774168,5.367817
6972,-94.89564077,29.23647074,2,76.55219124,4.0810423,32.57336,10.283564,1.6592306,1.0631987,186.272,47.774168,5.367817
6973,-94.89598862,29.23655292,2,109.4986346,4.3351833,36.454377,7.5968271,1.71399,0.96100206,196.85426,47.767266,5.3674056
6975,-94.89644988,29.23618584,2,108.4906444,4.1627314,29.877557,10.440868,1.6920644,0.98079838,169.55408,47.707706,5.3948512
6976,-94.89624797,29.23600237,2,77.91859311,4.1627314,29.877557,10.440868,1.6920644,0.98079838,169.55408,47.707706,5.3948512
6978,-94.89695777,29.23578037,2,122.8951481,4.3063474,34.463618,10.347771,1.7372412,0.8768171,165.61668,47.693955,5.3840328
6980,-94.89754772,29.23531328,2,124.3931305,4.0077747,26.418103,10.082462,1.6799194,0.95977749,177.22252,47.575889,5.4353848
6983,-94.89806891,29.23488439,2,119.7892969,4.2150635,29.348008,10.39965,1.7138073,0.96309495,167.17776,47.568875,5.4199703
6986,-94.89861774,29.23444982,2,122.1668152,4.2150635,29.348008,10.39965,1.6806699,0.96309495,167.17776,47.568875,5.4199703
6989,-94.89916022,29.23401264,2,118.2954843,3.9925182,54.300123,10.87019,1.6806699,1.0102044,147.16572,47.510623,5.4562491
6991,-94.89967444,29.23360193,2,128.3038541,3.9925182,54.300123,10.87019,1.6806699,1.0102044,147.16572,47.510623,5.4562491
6992,-94.89972791,29.23316355,2,79.06517063,4.126168,81,10.464448,1.7097345,1.0326689,161.68955,47.45289,5.4906857
6993,-94.9003065,29.23312343,2,144.1478324,3.9612639,60.13697,10.362113,1.7097345,1.0469131,165.86106,47.444457,5.4782083
6995,-94.90048569,29.23266989,2,88.00245707,3.9612639,60.13697,10.362113,1.7097345,1.0469131,165.86106,47.444457,5.4782083
6996,-94.90092211,29.23273219,2,140.1859621,3.4911307,19,10.87458,1.6432889,1.0562188,147.33615,47.430803,5.4597141
6998,-94.90124625,29.23215337,2,84.54841105,3.9391482,34.510829,10.33095,1.6432889,1.0526553,165.27096,47.373453,5.4866614
