,guid,geometry_x,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry_y,distance
18483,06c0f090-7a87-435c-b7dd-cb6707216a36,POINT (-95.06173 29.12937),7502,-95.0617798,29.12943217,5,25,1,57.29428497,POINT (-95.0617798 29.12943217),5.570996406
18484,36e97257-5bfc-4ff3-9e54-828b9d1d7a51,POINT (-95.06216 29.12936),7492,-95.06218506,29.12861841,5,25,1,38.90834647,POINT (-95.06218506 29.12861841),7.791424695
18485,79a6819a-53d7-4c4e-b5ca-953311403f50,POINT (-95.06269 29.1291),7509,-95.0626167,29.12996969,5,25,1,37.67750982,POINT (-95.0626167 29.12996969),11.80071674
18486,b96f19a3-aea0-428c-a0e6-5394e837cced,POINT (-95.06318 29.12893),7498,-95.06321032,29.12916408,5,25,1,29.09551905,POINT (-95.06321032 29.12916408),4.079626965
18487,a64e20fd-1fee-4a69-bdc0-595bfab89072,POINT (-95.06263 29.12868),7500,-95.06258104,29.12928064,5,25,1,35.3503954,POINT (-95.06258104 29.12928064),8.023312703
18488,b8d21670-eef7-4535-8c2d-d0420faaec86,POINT (-95.06229 29.12874),7501,-95.06226114,29.12933949,5,25,1,44.74981692,POINT (-95.06226114 29.12933949),6.700457577
18489,711d538f-f56c-4c4a-bd42-61d21c6f0ddb,POINT (-95.06262 29.1284),7474,-95.0626256,29.12761498,5,25,1,8.57539009,POINT (-95.0626256 29.12761498),7.728011995
18490,489dab84-56b0-4ea1-9a48-5894941f3b27,POINT (-95.06253 29.12788),7475,-95.06247236,29.12772779,5,25,1,31.00045269,POINT (-95.06247236 29.12772779),6.580984549
18491,1c65d678-e5d2-414a-830f-bd0f95b3e46e,POINT (-95.06222 29.12785),7476,-95.06220714,29.12770556,5,25,1,27.60540541,POINT (-95.06220714 29.12770556),2.013257301
18492,fc346814-5752-4a00-9037-1ffbe2c99ef5,POINT (-95.06186 29.12815),7477,-95.0618834,29.12792419,5,25,1,34.73422138,POINT (-95.0618834 29.12792419),3.417336101
18493,9b771f20-a178-4255-8f20-6767ed799fdf,POINT (-95.06181 29.12835),7493,-95.06182107,29.12869247,5,25,1,31.826078,POINT (-95.06182107 29.12869247),3.578281496
18494,147a0df4-9e34-48f9-9664-4012a3691142,POINT (-95.06184 29.12857),7493,-95.06182107,29.12869247,5,25,1,31.826078,POINT (-95.06182107 29.12869247),2.423708331
18495,174a425f-bcfe-4255-8b66-d1671431af30,POINT (-95.06155 29.12888),7494,-95.06161521,29.1287288,5,25,1,11.49704084,POINT (-95.06161521 29.1287288),7.401185852
18496,44001d69-f0e5-4b63-ad8d-e497269d1470,POINT (-95.0616 29.12861),7494,-95.06161521,29.1287288,5,25,1,11.49704084,POINT (-95.06161521 29.1287288),2.05395664
18497,74b3b823-169b-4dbb-bc88-4c04e39e4c59,POINT (-95.06104 29.12858),7484,-95.06108124,29.1288274,5,25,1,17.29577225,POINT (-95.06108124 29.1288274),5.188249685
18498,73744cdd-2ddf-4584-8919-a9c722c877dc,POINT (-95.061 29.12873),7480,-95.06093594,29.12854671,3,60,1,33.94157441,POINT (-95.06093594 29.12854671),7.346545529
18499,0e8d4f1e-c293-422e-b0ba-7b8e3ceb17ed,POINT (-95.06081 29.12891),7483,-95.06077185,29.12899031,5,25,1,20.29564569,POINT (-95.06077185 29.12899031),4.314607656
18500,1267e308-8983-40e7-b5f5-a4d302eea810,POINT (-95.05931 29.12939),4861,-95.05930545,29.1286401,3,60,1,74.72315964,POINT (-95.05930545 29.1286401),7.370853289
18501,a9e7d1c5-8a01-46ec-a769-fc1e4c67b973,POINT (-95.05948 29.12928),7485,-95.05951827,29.12947671,3,60,1,11.48441666,POINT (-95.05951827 29.12947671),4.672228134
18502,a012576c-bbbd-42cf-ac31-2c54d6ac624a,POINT (-95.05963 29.12917),7486,-95.05972359,29.12934453,3,60,1,27.44034511,POINT (-95.05972359 29.12934453),10.54654031
18503,b58f6720-ef46-4bd7-a88c-0df87265c275,POINT (-95.05979 29.12907),7486,-95.05972359,29.12934453,3,60,1,27.44034511,POINT (-95.05972359 29.12934453),7.859926613
18504,9825170f-854b-4348-9059-bc00fa2fc859,POINT (-95.05995 29.12897),7487,-95.06000884,29.12915653,3,60,1,51.66548825,POINT (-95.06000884 29.12915653),6.793639867
18505,f45e0d99-52db-4e36-aa05-1ff14e35b563,POINT (-95.06042 29.12865),4856,-95.06037231,29.12748026,3,60,1,0,POINT (-95.06037231 29.12748026),12.6391043
18506,cce82b08-275c-42ce-9edf-782c4238285d,POINT (-95.06074 29.12845),7482,-95.06071938,29.12885991,5,25,1,7.065593677,POINT (-95.06071938 29.12885991),4.628493656
18507,e637645f-f5e8-4153-a116-f1ea70ad256f,POINT (-95.0609 29.12834),7480,-95.06093594,29.12854671,3,60,1,33.94157441,POINT (-95.06093594 29.12854671),4.481300395
18508,edef9201-5897-4df0-968f-f385a4dd8350,POINT (-95.06137 29.12803),4851,-95.06138518,29.12768142,,,2,169.0930324,POINT (-95.06138518 29.12768142),3.813454944
18509,cc88fb1c-ad1e-41eb-8b28-bf765d9361b9,POINT (-95.06168 29.12782),7478,-95.0615862,29.12811606,5,25,1,35.2052635,POINT (-95.0615862 29.12811606),10.82694009
18510,fa800090-a687-4102-adb0-dbd99b9ee232,POINT (-95.062 29.12762),7477,-95.0618834,29.12792419,5,25,1,34.73422138,POINT (-95.0618834 29.12792419),13.30437815
18511,ce75327a-0f38-469b-a865-3e8e6e742b74,POINT (-95.05825 29.12884),9671,-95.05828096,29.12914076,3,60,1,0,POINT (-95.05828096 29.12914076),4.532753828
18512,40691d98-fdf4-4bcc-bc87-7725c912dc19,POINT (-95.05817 29.12898),4866,-95.05809615,29.12944918,3,60,1,46.06149952,POINT (-95.05809615 29.12944918),9.412217436
18513,270b0f9f-0337-4c88-892b-f98f2fc21f8d,POINT (-95.05806 29.12917),4866,-95.05809615,29.12944918,3,60,1,46.06149952,POINT (-95.05809615 29.12944918),4.863012703
18514,983e666b-a3bf-400e-a096-f30308d4c45a,POINT (-95.05783 29.12921),4867,-95.05777566,29.12966062,3,60,1,33.99717287,POINT (-95.05777566 29.12966062),7.484887607
18515,387afc23-5c93-419d-b10c-80aaa97bee10,POINT (-95.05757 29.12938),4869,-95.05760956,29.13015984,3,60,1,169.7786271,POINT (-95.05760956 29.13015984),8.819748897
18516,4556fde3-9161-4fc8-9146-03d590c28e63,POINT (-95.05746 29.12956),4868,-95.05748836,29.12984729,3,60,1,51.45362484,POINT (-95.05748836 29.12984729),4.227891303
18517,8ae8b937-0ed5-4717-b871-bccf7cd0f894,POINT (-95.05697 29.12977),9668,-95.05706937,29.12994014,3,60,1,0,POINT (-95.05706937 29.12994014),11.17457414
18518,668162aa-7b67-472b-b0a5-2fe95b23f93a,POINT (-95.05685 29.12996),4870,-95.05685576,29.13025668,3,50,1,71.23144036,POINT (-95.05685576 29.13025668),2.977517972
18519,847ba956-84b7-470e-83b8-540ff0d5686e,POINT (-95.05663 29.13),9666,-95.05664948,29.13022034,3,50,1,0,POINT (-95.05664948 29.13022034),3.058650456
18520,cc7696b9-f613-4317-ad0e-7b6c9e23eebb,POINT (-95.05602 29.13039),9663,-95.05605774,29.13060534,3,60,1,0,POINT (-95.05605774 29.13060534),4.697204812
18521,24bf5e3d-fa31-4b8e-b697-529bd0b304d0,POINT (-95.05576 29.13056),9664,-95.05587082,29.13071366,3,60,1,0,POINT (-95.05587082 29.13071366),12.41427674
18522,dd7e3e87-5378-4a9f-b81e-ab746d8468b9,POINT (-95.05566 29.13075),4874,-95.05558741,29.13108443,3,60,1,69.99849507,POINT (-95.05558741 29.13108443),8.71149838
18523,99c8e06c-c623-48b7-bb12-732090f95047,POINT (-95.05542 29.13078),4875,-95.05534074,29.13164442,3,60,1,137.630577,POINT (-95.05534074 29.13164442),12.22347432
18524,63f85577-5a08-4f13-99c9-41a3db0b2c50,POINT (-95.05516 29.13096),4880,-95.05518755,29.13190703,3,60,1,10.45865193,POINT (-95.05518755 29.13190703),9.771558187
18525,20a03c9f-1122-4561-b3e7-0ea4401c3296,POINT (-95.05505 29.13114),4879,-95.05503624,29.13185093,3,60,1,24.02232578,POINT (-95.05503624 29.13185093),7.13153643
18526,a965a32c-a285-428d-ad73-26e494e654ba,POINT (-95.05482 29.13118),4878,-95.05484543,29.13158296,3,60,1,33.40879623,POINT (-95.05484543 29.13158296),4.856112467
18527,0cf15ec7-8fda-4eca-ad06-e63e9a5a2ee1,POINT (-95.05464 29.13121),4882,-95.05466604,29.13209969,3,60,1,102.1664767,POINT (-95.05466604 29.13209969),9.184593525
18528,40eefb8f-c121-4b5a-b5e2-6d7312e5367f,POINT (-94.87791 29.28212),12679,-94.87792095,29.28157467,4,30,1,47.05806756,POINT (-94.87792095 29.28157467),5.2980272
18529,143d2c3b-2082-4d17-b276-d4d6c9b0e5b5,POINT (-94.83601 29.26699),5974,-94.83600569,29.26676716,4,40,1,23.36712169,POINT (-94.83600569 29.26676716),2.143213916
18530,e08294c4-dd44-4001-88a9-04d68609e25e,POINT (-94.80211 29.28629),2218,-94.8021016,29.28589257,3,60,1,41.77547281,POINT (-94.8021016 29.28589257),3.815615535
18531,d930fbc7-ae8b-4e18-9d83-c7853ac7c16c,POINT (-94.80209 29.28621),2218,-94.8021016,29.28589257,3,60,1,41.77547281,POINT (-94.8021016 29.28589257),3.224091265
18532,b73c5810-10c9-4660-8cd3-2da65577b621,POINT (-94.80205 29.28611),2218,-94.8021016,29.28589257,3,60,1,41.77547281,POINT (-94.8021016 29.28589257),6.084171435
18533,88d25eb3-744f-4f0c-aa64-3346f3adc931,POINT (-94.80195 29.28623),2217,-94.80197107,29.28550272,3,60,1,28.10499109,POINT (-94.80197107 29.28550272),7.163719941
18534,d6820617-1f25-46e0-836a-75c4f0040421,POINT (-94.80182 29.28626),2213,-94.8018347,29.28516021,3,60,1,11.01929595,POINT (-94.8018347 29.28516021),10.36661628
18535,fae1cf06-0e36-422b-b097-34232841abcf,POINT (-94.80169 29.2863),10738,-94.80174173,29.28555985,3,60,1,27.19162913,POINT (-94.80174173 29.28555985),8.974862788
18536,c7ce8464-14a2-45bd-816d-a221afdd614b,POINT (-94.80157 29.28633),15912,-94.80154719,29.2860427,3,60,1,54.30710427,POINT (-94.80154719 29.2860427),3.685609806
18537,1e59649a-a913-4669-a660-a0709d84ef28,POINT (-94.80144 29.28637),10740,-94.80139639,29.28563999,3,60,1,15.06032453,POINT (-94.80139639 29.28563999),8.347392395
18538,00d76961-7736-4d22-9aec-57d80fb70b6b,POINT (-94.80131 29.2864),11872,-94.80128981,29.28718268,3,60,1,7.526970266,POINT (-94.80128981 29.28718268),7.622559336
18539,140b5b77-e406-4a65-9ac5-45230bbdead0,POINT (-94.80119 29.28643),15913,-94.80112933,29.28614316,3,60,1,23.33916605,POINT (-94.80112933 29.28614316),7.255185632
18540,94622331-afa6-4e59-8857-94f1df3f84d1,POINT (-94.90508 29.23712),335,-94.90506948,29.23696057,5,25,1,65.70466768,POINT (-94.90506948 29.23696057),1.914698687
18541,9a76062c-a4c4-4853-b248-0fc9a5bb9866,POINT (-94.90491 29.23719),340,-94.90491955,29.23688562,5,25,1,11.6440879,POINT (-94.90491955 29.23688562),3.082556052
18542,d722862e-fedc-4aa0-9a70-10bfb2437158,POINT (-94.90468 29.23728),333,-94.90475004,29.23747168,5,25,1,34.67697377,POINT (-94.90475004 29.23747168),7.998450027
18543,d6907c53-3f93-4a11-8cdf-207a8e1dd11b,POINT (-94.90437 29.23741),332,-94.90444172,29.23759605,5,25,1,25.92946718,POINT (-94.90444172 29.23759605),8.16867444
18544,3a631f75-45d8-4a05-ba9c-fc76abf41504,POINT (-94.90443 29.23771),332,-94.90444172,29.23759605,5,25,1,25.92946718,POINT (-94.90444172 29.23759605),1.69464097
18545,713b7530-ba1e-4831-944b-f2b6f9ea43a1,POINT (-94.90491 29.23753),340,-94.90491955,29.23688562,5,25,1,11.6440879,POINT (-94.90491955 29.23688562),6.217750369
18546,2e279933-828f-4a90-b4f6-08a77a455870,POINT (-94.90507 29.23746),334,-94.90506238,29.2373647,5,25,1,17.44954759,POINT (-94.90506238 29.2373647),1.240531521
18547,197c8ee2-e7c5-42d1-b34b-df9df08c0835,POINT (-94.90522 29.2374),330,-94.90510355,29.23813076,5,25,1,34.59690035,POINT (-94.90510355 29.23813076),14.69497256
18548,c8249856-7d42-4814-9300-2fa75ef16662,POINT (-94.90542 29.23778),331,-94.90541588,29.23801366,5,25,1,17.45045024,POINT (-94.90541588 29.23801366),2.268474831
18549,8427cff4-0fa6-4b7f-b91c-0537cc0538d7,POINT (-94.90527 29.23784),326,-94.90515891,29.23891734,4,30,1,26.01471197,POINT (-94.90515891 29.23891734),16.04725102
18550,2d16d283-cad9-474c-b7f3-d528969bdb09,POINT (-94.90495 29.23797),327,-94.90499265,29.23897431,4,30,1,48.53312371,POINT (-94.90499265 29.23897431),10.66138685
18551,d118ab4e-6638-4fe5-ac9a-bd0a498173af,POINT (-94.90479 29.23803),329,-94.9047967,29.23825995,5,25,1,25.68028929,POINT (-94.9047967 29.23825995),2.309635628
18552,e2425ca6-614e-459c-a9f4-d7d9780642e1,POINT (-94.90511 29.23825),330,-94.90510355,29.23813076,5,25,1,34.59690035,POINT (-94.90510355 29.23813076),1.341523622
18553,fb188525-347e-4b55-a30c-1e0e33e69ec2,POINT (-94.90569 29.23847),297,-94.90575837,29.23732986,5,25,1,6.301164964,POINT (-94.90575837 29.23732986),13.24146767
18554,17998468-55ef-44a4-a868-60b622067932,POINT (-94.9053 29.23863),324,-94.90533757,29.23964738,4,30,1,42.36139674,POINT (-94.90533757 29.23964738),10.53699321
18555,5d7948e0-90b4-4a67-a09f-9d87de19a830,POINT (-94.90522 29.23892),326,-94.90515891,29.23891734,4,30,1,26.01471197,POINT (-94.90515891 29.23891734),6.792945151
18556,ca91e254-c8b5-43ff-be47-2d19f5ee01cf,POINT (-94.90577 29.23879),322,-94.90579865,29.23945466,4,30,1,34.66568885,POINT (-94.90579865 29.23945466),7.077813267
18557,29669f3f-b06a-4675-b495-70c2bc4c8a30,POINT (-94.90592 29.23872),299,-94.90587633,29.23757532,5,25,1,6.602324854,POINT (-94.90587633 29.23757532),11.91914201
18558,8ea19d00-ab70-4d7f-b320-f118c3969785,POINT (-94.90614 29.23912),321,-94.90611342,29.23933299,4,30,1,17.58712599,POINT (-94.90611342 29.23933299),3.58300703
18559,1ff27e92-ee67-41b7-ba72-ad409ee45d48,POINT (-94.90582 29.23925),322,-94.90579865,29.23945466,4,30,1,34.66568885,POINT (-94.90579865 29.23945466),3.069757615
18560,248dc1c4-b36c-4f3d-8277-5efbcb0b367b,POINT (-94.90567 29.23931),319,-94.90568826,29.24030141,4,30,1,14.93347686,POINT (-94.90568826 29.24030141),9.643403695
18561,6eb1aff0-a80a-417f-906b-3cd5f51a5068,POINT (-94.90551 29.23938),323,-94.905493,29.23957912,4,30,1,25.76437022,POINT (-94.905493 29.23957912),2.675452131
18562,abe8408a-ed85-4e0e-8cfd-0637c0f50d15,POINT (-94.90536 29.23944),324,-94.90533757,29.23964738,4,30,1,42.36139674,POINT (-94.90533757 29.23964738),3.179408842
18563,1f864f49-14be-48f1-b00c-a0f5658ca91b,POINT (-94.90566 29.23966),319,-94.90568826,29.24030141,4,30,1,14.93347686,POINT (-94.90568826 29.24030141),6.861016355
18564,9de9a388-7a92-444b-b145-ff94716036b1,POINT (-94.90614 29.23947),321,-94.90611342,29.23933299,4,30,1,17.58712599,POINT (-94.90611342 29.23933299),3.230012306
18565,c0a8edef-8b66-4b8a-b3f0-57362c363a1c,POINT (-94.82261 29.27102),3967,-94.82250062,29.27020019,3,60,1,33.3094268,POINT (-94.82250062 29.27020019),14.37564251
18566,7a8d3b25-b74a-42c9-a3fb-8ab15531362d,POINT (-94.82258 29.27146),3967,-94.82250062,29.27020019,3,60,1,33.3094268,POINT (-94.82250062 29.27020019),14.71749886
18567,2139db4c-4c80-4e25-a181-d9b170a3780e,POINT (-94.82283 29.27139),3968,-94.82285847,29.27010271,3,60,1,33.76185745,POINT (-94.82285847 29.27010271),12.4439383
18568,4723db5a-29d8-402f-8621-42b026848519,POINT (-94.82307 29.27132),3969,-94.82310505,29.27003598,3,60,1,18.6204011,POINT (-94.82310505 29.27003598),12.62137263
18569,fcc1ff46-738c-4375-b15c-6f4a4e7bfeb8,POINT (-94.8232 29.27158),3970,-94.82319119,29.26990926,3,60,1,60.72692388,POINT (-94.82319119 29.26990926),15.65112004
18570,a5e4d31f-d944-46b3-9d02-d842285c152b,POINT (-94.82293 29.27165),3968,-94.82285847,29.27010271,3,60,1,33.76185745,POINT (-94.82285847 29.27010271),16.50783833
18571,94f8465c-5cbe-4f5e-8fe5-fcb6b4b1f4eb,POINT (-94.82266 29.27172),3967,-94.82250062,29.27020019,3,60,1,33.3094268,POINT (-94.82250062 29.27020019),22.71412765
18572,a64c675c-831c-4d1d-85f8-40a917b3e5cd,POINT (-94.82277 29.27214),3868,-94.82277456,29.27382373,3,60,1,52.11980097,POINT (-94.82277456 29.27382373),15.74866692
18573,90046a90-6f5b-4cd0-879c-b1d886ed04ae,POINT (-94.82299 29.27208),13733,-94.82294363,29.2743505,3,60,1,15.98279345,POINT (-94.82294363 29.2743505),21.84407747
18574,6c75555f-409e-4e3c-834f-0502ae40db90,POINT (-94.82321 29.27202),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),15.92605051
18575,bf6deeb4-e3d0-40d2-808d-e4dcbf6a138f,POINT (-94.82343 29.27196),3977,-94.82342781,29.27018791,3,60,1,20.43861503,POINT (-94.82342781 29.27018791),16.57058335
18576,e345fd27-421b-405a-bd18-1369c1810269,POINT (-94.82356 29.27223),3979,-94.82355032,29.2706585,3,60,1,21.33037238,POINT (-94.82355032 29.2706585),14.73306032
18577,e822cf6b-b94b-4c11-a6de-a940f11be116,POINT (-94.82333 29.27229),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),17.15451023
18578,aefa5346-ab4c-4dba-883d-c4074d37df8d,POINT (-94.8231 29.27235),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),19.35370254
18579,2c957af5-54a9-4aec-a912-c047b0123a69,POINT (-94.82287 29.27241),13732,-94.82282418,29.27396153,3,60,1,12.60719833,POINT (-94.82282418 29.27396153),15.37364638
18580,68bb8ee6-257a-4204-a2f7-ed92d9f35923,POINT (-94.82301 29.2728),13733,-94.82294363,29.2743505,3,60,1,15.98279345,POINT (-94.82294363 29.2743505),16.26613073
18581,bbee8b75-e3d1-4df5-93c2-5199e835e5fb,POINT (-94.82326 29.27274),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),9.545901791
18582,e4921d79-ac2e-4134-b11a-a3d1d5e67509,POINT (-94.82351 29.27267),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),16.95234367
18583,80d85880-ae17-4fa5-8819-aab2c555cf1a,POINT (-94.82375 29.27261),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),15.26256443
18584,db6f3c30-97fa-4319-a9b2-a0302c104f76,POINT (-94.82391 29.27287),3981,-94.8239817,29.27142832,3,60,1,27.40174254,POINT (-94.8239817 29.27142832),15.66204076
18585,37ab892d-f178-49f8-84ee-3f6dc6ae3008,POINT (-94.82371 29.27292),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),9.975928948
18586,30177561-2903-44bd-8d93-9b44ee33474d,POINT (-94.8235 29.27298),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),16.70243212
18587,69b7e29b-5707-4d6f-bb8d-a2894235e4e2,POINT (-94.8233 29.27303),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),9.869981096
18588,7726503e-d90c-4671-9043-3f541952cdb7,POINT (-94.82309 29.27309),13724,-94.8231015,29.27480144,4,40,1,15.19389253,POINT (-94.8231015 29.27480144),16.05163834
18589,237c2674-f46d-411b-97bb-2e972f0f74ea,POINT (-94.82324 29.27351),3867,-94.82323167,29.27370381,3,60,1,48.3889998,POINT (-94.82323167 29.27370381),2.035037393
18590,d3b80674-1b73-4c83-b169-be06c0f5f90e,POINT (-94.82346 29.27345),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),20.16068932
18591,4bb5d3ff-c673-47fe-819e-1d9dc5ef09bf,POINT (-94.82368 29.27339),3869,-94.82364087,29.27360003,3,60,1,48.78291613,POINT (-94.82364087 29.27360003),4.773718585
18592,f0e4c288-407a-4157-938a-472a8302a2dc,POINT (-94.8239 29.27333),13720,-94.82393917,29.27519727,4,40,1,31.85192611,POINT (-94.82393917 29.27519727),17.99552665
18593,a259f32f-5dff-4dc1-a7b7-2c7d9a80ebe8,POINT (-94.82412 29.27327),4195,-94.82410505,29.2734812,3,60,1,48.14204579,POINT (-94.82410505 29.2734812),2.581464682
18594,5ce68645-81b2-4443-a84a-56152fc4cd55,POINT (-94.82456 29.27321),4194,-94.82450275,29.2733717,3,60,1,32.68676695,POINT (-94.82450275 29.2733717),6.543057783
18595,6b8302dd-3ded-4daa-b992-f13e6cdd3f18,POINT (-94.82447 29.27304),4194,-94.82450275,29.2733717,3,60,1,32.68676695,POINT (-94.82450275 29.2733717),4.783729554
18596,7dc4129b-00b1-402b-8706-756d7685b8e8,POINT (-94.82437 29.27286),3983,-94.82441251,29.27222678,3,60,1,21.22871743,POINT (-94.82441251 29.27222678),7.576941601
18597,4b394330-1537-43d9-b68b-e77a9dde124e,POINT (-94.82428 29.27269),3982,-94.82420267,29.27182556,3,60,1,24.34836882,POINT (-94.82420267 29.27182556),11.80189565
18598,497777c0-e031-437f-b13f-c5608e3c5044,POINT (-94.82419 29.27251),3982,-94.82420267,29.27182556,3,60,1,24.34836882,POINT (-94.82420267 29.27182556),6.553654451
18599,d19cf274-eadf-4c12-95f8-3bd85e4beea9,POINT (-94.8241 29.27233),4195,-94.82410505,29.2734812,3,60,1,48.14204579,POINT (-94.82410505 29.2734812),10.77969443
18600,ce8ab19c-c2ef-4369-ad38-80370ce6da8c,POINT (-94.82401 29.27216),3981,-94.8239817,29.27142832,3,60,1,27.40174254,POINT (-94.8239817 29.27142832),7.530880323
18601,4d4665f8-6ea4-4e0c-970b-6cef02bcec51,POINT (-94.82391 29.27198),3981,-94.8239817,29.27142832,3,60,1,27.40174254,POINT (-94.8239817 29.27142832),9.496081872
18602,b3b0390c-ddee-428a-8ebb-91151f531504,POINT (-94.82381 29.2718),3980,-94.82371789,29.27092266,3,60,1,24.36174894,POINT (-94.82371789 29.27092266),13.1225218
18603,e4e458e7-096d-493f-889b-f56261dfe528,POINT (-94.82365 29.27149),3980,-94.82371789,29.27092266,3,60,1,24.36174894,POINT (-94.82371789 29.27092266),9.226536373
18604,0c98b854-d75c-4f8c-8210-aa48b0d1f8b3,POINT (-94.82355 29.2713),3979,-94.82355032,29.2706585,3,60,1,21.33037238,POINT (-94.82355032 29.2706585),5.998191344
18605,5cca8058-54ed-4a43-82cd-5ae7e59f5d6a,POINT (-94.82345 29.27111),3977,-94.82342781,29.27018791,3,60,1,20.43861503,POINT (-94.82342781 29.27018791),8.967563933
18606,6a6db7d1-4425-4013-9a68-432faea1273c,POINT (-94.82335 29.27092),3976,-94.82334065,29.27021679,3,60,1,25.23014577,POINT (-94.82334065 29.27021679),6.656495706
18607,7a556ed8-2cbd-4634-bf05-fd7ed1c9b4cc,POINT (-94.82325 29.27073),3970,-94.82319119,29.26990926,3,60,1,60.72692388,POINT (-94.82319119 29.26990926),10.08194457
18608,ac51c7b9-dcc2-4058-a67e-b915f80e6b2c,POINT (-94.82315 29.27054),3969,-94.82310505,29.27003598,3,60,1,18.6204011,POINT (-94.82310505 29.27003598),6.869291575
18609,83b60a10-d37f-4eba-8a77-932d5daaaf41,POINT (-94.82301 29.27018),3971,-94.82300778,29.26955421,3,60,1,21.1960466,POINT (-94.82300778 29.26955421),5.855746211
18610,4e069d28-435f-4eaf-86b0-2aa45fe9ffc9,POINT (-94.8228 29.27023),3968,-94.82285847,29.27010271,3,60,1,33.76185745,POINT (-94.82285847 29.27010271),6.609574033
18611,39651802-0128-4128-a044-1fd5d3c73c55,POINT (-94.82259 29.27029),3967,-94.82250062,29.27020019,3,60,1,33.3094268,POINT (-94.82250062 29.27020019),9.974000066
18612,c3548f14-7181-466c-b8f2-54bf41080144,POINT (-94.82237 29.27035),3966,-94.82226214,29.27026294,3,60,1,29.2209745,POINT (-94.82226214 29.27026294),12.02106345
18613,8dd0f37a-0602-4ac5-bdbf-53f5cf831a59,POINT (-94.82198 29.27058),3965,-94.82197746,29.27032931,3,60,1,23.30793845,POINT (-94.82197746 29.27032931),2.36017347
18614,cf6a4c4c-2551-480c-af4a-2a4ae77941f2,POINT (-94.8221 29.27083),3959,-94.82208048,29.27122771,3,60,1,17.48469351,POINT (-94.82208048 29.27122771),4.304765946
18615,06b3f469-2e4d-4efd-8b2f-88c4dd94abe4,POINT (-94.82217 29.27107),3959,-94.82208048,29.27122771,3,60,1,17.48469351,POINT (-94.82208048 29.27122771),10.06273675
18616,71107425-14d5-4f6a-b3ce-254d3ac1c79a,POINT (-94.82211 29.27131),3959,-94.82208048,29.27122771,3,60,1,17.48469351,POINT (-94.82208048 29.27122771),3.37139243
18617,3b50506b-8ff0-4c36-8c99-2fbeb0f99f1d,POINT (-94.82213 29.27151),3959,-94.82208048,29.27122771,3,60,1,17.48469351,POINT (-94.82208048 29.27122771),6.105948907
18618,999bdc9e-80e5-454b-b02a-2b7bc22dd743,POINT (-94.82218 29.27171),3959,-94.82208048,29.27122771,3,60,1,17.48469351,POINT (-94.82208048 29.27122771),11.94915286
18619,6a7f37cb-f856-4921-8793-bf9a84f6f673,POINT (-94.82224 29.27191),3966,-94.82226214,29.27026294,3,60,1,29.2209745,POINT (-94.82226214 29.27026294),15.59161479
18620,20041789-35f1-4950-9483-b83873e53904,POINT (-94.82231 29.2721),3966,-94.82226214,29.27026294,3,60,1,29.2209745,POINT (-94.82226214 29.27026294),17.97792252
18621,e2bc0fda-8070-42bd-99f4-d8d8e100d5c6,POINT (-94.82238 29.27229),13734,-94.82240044,29.27391222,3,60,1,40.076269,POINT (-94.82240044 29.27391222),15.33365162
18622,e73557ae-03ad-45e9-bc1b-c1b43e8550d7,POINT (-94.82245 29.27249),13734,-94.82240044,29.27391222,3,60,1,40.076269,POINT (-94.82240044 29.27391222),14.39169178
18623,2c1ee8b7-6049-49f8-99e4-4b7fa427bb67,POINT (-94.82251 29.27269),13734,-94.82240044,29.27391222,3,60,1,40.076269,POINT (-94.82240044 29.27391222),16.70182128
18624,c3292fd3-3f3c-4a83-8e92-ef184308cd0d,POINT (-94.82258 29.27288),13734,-94.82240044,29.27391222,3,60,1,40.076269,POINT (-94.82240044 29.27391222),22.17555862
18625,1eb03e7a-e2e9-4259-94cd-605968f28581,POINT (-94.82265 29.27308),3868,-94.82277456,29.27382373,3,60,1,52.11980097,POINT (-94.82277456 29.27382373),15.49759001
18626,07e8036c-9c5d-416a-a3d6-775544b542c8,POINT (-94.82271 29.27327),3868,-94.82277456,29.27382373,3,60,1,52.11980097,POINT (-94.82277456 29.27382373),8.850490119
18627,adad5857-f31a-4135-bae3-9b6792e72159,POINT (-94.82278 29.27346),3868,-94.82277456,29.27382373,3,60,1,52.11980097,POINT (-94.82277456 29.27382373),3.45375096
