,OBJECTID,LON,LAT,CLASS,HEIGHT,TYPE,SpanLength,geometry,Pf_PR_VS,Pf_PR_SM,Pf_FF_VS,Pf_FF_S,Pf_FF_M,Pf_WoodPole_VS,Pf_WoodPole_S,Pf_WoodPole_M
14071,14405,-94.88295698,29.24217909,5,25,1,63.13273523,POINT (-10562322.455973683 3406506.264794066),0.06869083079699538,0.06730593888088535,0.04928310685146848,0.08276110209452162,0.2694996298295609,0.11458864009457936,0.1444967272961183,0.31866664309671655
14072,14406,-95.09336133,29.10885977,5,20,1,74.11132974,POINT (-10585744.561076371 3389508.7538747885),0.007057979195481979,0.006885800721519756,0.0063109835067651525,0.007610182223047468,0.026355186971317033,0.013324419911953433,0.014443580746324902,0.03305951112737393
14073,14407,-95.09568717,29.10728854,5,20,1,30.14663345,POINT (-10586003.472400839 3389308.561833031),0.004673584940276563,0.004540749835864776,0.003521913411950986,0.003973973151966225,0.013544365877434145,0.00817903839074452,0.008496678169893412,0.018023614136164046
14074,14408,-95.09602362,29.10696604,5,20,1,6.400771635,POINT (-10586040.925843516 3389267.472152064),0.0038456652139823464,0.003729911819964323,0.002637278019694685,0.0028993744218441665,0.010545950783110061,0.006472801145337104,0.0066184718308819335,0.014236527136595623
14075,14409,-95.09608131,29.10690594,5,20,1,15.1879824,POINT (-10586047.34786494 3389259.8148335046),0.004187741635595564,0.004065241102146471,0.0029732760829030555,0.0033130578373143033,0.0120374782274023,0.007148566406452117,0.007364830560566693,0.0160537840782925
14076,14410,-95.09579644,29.10717684,5,20,1,15.71414892,POINT (-10586015.636281598 3389294.330136707),0.0040708920964259805,0.003949589375981776,0.002900043032807554,0.0032017501503344343,0.010932835999099728,0.006959129366971961,0.007138693927937867,0.014839245162170167
14077,14411,-95.10427055,29.10077096,4,40,1,49.89316039,POINT (-10586958.969891723 3388478.1828471464),0.02527057491378462,0.025512997226172885,0.003387372515334971,0.006968118160426621,0.024002230261823534,0.02857234657820984,0.03230333780730088,0.048902858653904535
14078,14412,-95.08745605,29.11269137,3,40,1,23.51499751,POINT (-10585087.18831378 3389996.954816064),0.004663740953195326,0.005182988156872273,0.0013309363123944766,0.0017055843278728261,0.01083972876495056,0.005988470123403533,0.006879732461373189,0.015966534736010285
14079,14413,-95.08425263,29.11271953,4,40,1,57.83351848,POINT (-10584730.585230581 3390000.5428723246),0.014845351318560115,0.015123275195458917,0.001860373641569011,0.0036712556369171276,0.012187309917205867,0.01667810705983619,0.018739009423066055,0.027126273070894436
14080,14414,-95.0605199,29.13138465,5,25,1,39.68656249,POINT (-10582088.669811849 3392379.0083039426),0.00834909687228882,0.008180831597870175,0.004726107574388967,0.006138258227013595,0.025614207569018107,0.01303574571671029,0.014268873768024437,0.03358549364825325
14081,14415,-95.06096986,29.13335168,5,25,1,7.112108347,POINT (-10582138.759129927 3392629.6888367296),0.00741347263745077,0.007205857517729579,0.0035525458136033794,0.004571313111332758,0.017648435727737475,0.0109396817498717,0.01174423039811312,0.024727121132202212
14082,14416,-94.96683004,29.18668952,3,60,1,63.92628846,POINT (-10571659.162304157 3399428.9537027855),0.039419036702236294,0.04055530437202226,0.004411453918865371,0.009038486587611982,0.045711225256180384,0.04365659535716371,0.049227232385011144,0.0844126969747202
14083,14417,-94.96627948,29.18701719,3,60,1,62.01846875,POINT (-10571597.874245305 3399470.734501431),0.03819596118942423,0.03928340557605585,0.004191428961012827,0.008516834065344092,0.0419299232530461,0.042227294492514056,0.04746566939458707,0.07956617864817961
14084,14418,-94.96572096,29.18735835,3,60,1,76.12319774,POINT (-10571535.700083308 3399514.235535211),0.04227170889491065,0.04308741435737753,0.00498584147009922,0.010213069064338002,0.049535671073822125,0.04704679032578962,0.05286042868307994,0.09048872144617115
14085,14419,-94.96556303,29.1871423,3,60,1,8.880621788,POINT (-10571518.119396126 3399486.68715885),0.0291758916680174,0.03113012934552621,0.002523052084018234,0.005096979156168198,0.02850904274636322,0.03162533145775959,0.03606843888129141,0.058751681903677966
14086,14420,-94.96507691,29.18772543,3,60,1,72.16040982,POINT (-10571464.004765261 3399561.0417686747),0.038539157652653776,0.03921626100952395,0.004278858927893027,0.008547683300011478,0.03894249182249662,0.04265311296175134,0.047428736130215365,0.0766315739083483
14087,14421,-94.96443041,29.18811365,3,60,1,72.71373182,POINT (-10571392.036714464 3399610.5437378893),0.03931178905113178,0.04006164726933537,0.004460636490611093,0.00896003841958636,0.0421262391757557,0.04359706994099022,0.04866273179023661,0.0805002399104483
14088,14422,-94.96377648,29.18849244,3,60,1,72.84662576,POINT (-10571319.24155985 3399658.843467498),0.03934941721331209,0.04009661075048136,0.004467942050189089,0.00897539936886989,0.042192734637587374,0.04364154834768341,0.04871212702452754,0.08059755973080696
14089,14423,-94.96312761,29.18888191,3,60,1,72.82299264,POINT (-10571247.009681858 3399708.5051960074),0.04187490866793351,0.042618910676410736,0.004780868537095462,0.00964381589304589,0.04568864574825978,0.046455578771684714,0.05185171764133112,0.08636035611259929
14090,14424,-94.96247413,29.18926593,3,60,1,72.71998097,POINT (-10571174.264621016 3399757.4721739353),0.04614542562251018,0.04705023636020158,0.005452670764347615,0.011207417512832593,0.05576901593708354,0.05134648057365765,0.0577303422300679,0.10019530691586942
14091,14425,-94.96182708,29.18964944,3,60,1,72.57873196,POINT (-10571102.235344497 3399806.37430396),0.046007701311069904,0.046796887668218816,0.005334287680767639,0.010855525940150677,0.05281215732166374,0.05109657067751339,0.05714440878036886,0.09713760039618435
14092,14426,-94.96117615,29.19003723,5,25,1,72.97600711,POINT (-10571029.774148354 3399855.8223713115),0.05686661431445333,0.05564785521067025,0.039827164845275355,0.06601433709757687,0.20638606557944947,0.09442894313723427,0.11798863603561283,0.2505489788952546
14093,14427,-94.96052197,29.19042127,5,25,1,73.40515315,POINT (-10570956.951163867 3399904.7924510986),0.05707080695821836,0.05584996083056529,0.04003195608516225,0.0663817400536324,0.20736125888134915,0.09481810700548443,0.11852428330233755,0.2516301015256144
14094,14428,-94.95986338,29.19081604,5,25,1,82.72930395,POINT (-10570883.637260426 3399955.1309361495),0.05905989598718447,0.05779721992269223,0.04243329519203291,0.0702422175823965,0.21035404391661183,0.0989870851787823,0.12397963260762135,0.255993384901428
14095,14429,-94.95967877,29.19063829,5,25,1,15.74978406,POINT (-10570863.08656923 3399932.4653962534),0.03351567791245578,0.03259008708920478,0.018883724458076793,0.029006996207799934,0.09529769817760039,0.05176650154380813,0.06065174276439622,0.12478202498379631
14096,14430,-94.95958241,29.19053241,5,25,1,15.57481841,POINT (-10570852.359823097 3399918.964276446),0.036162212318697,0.035207795221252704,0.020631002505865702,0.032343176867904035,0.1117842989488463,0.056047152131597944,0.06641224014118685,0.1430564154637568
14097,14431,-94.95940136,29.19030464,5,25,1,10.16987426,POINT (-10570832.20542929 3399889.9205943868),0.035378252353303344,0.03443169219233522,0.019778981082993263,0.031500720501660674,0.11486846009132987,0.054457487652251335,0.0648477895818459,0.14534503682319289
14098,14432,-94.95922749,29.19119736,5,25,1,71.80939052,POINT (-10570812.850309426 3400003.754549261),0.05815802396189889,0.05692754196217822,0.04070547815727233,0.06790261068116117,0.21525559850496964,0.09649615194511996,0.12096462392444618,0.2599291683506624
14099,14433,-94.95857916,29.19158181,5,25,1,80.53998106,POINT (-10570740.67854396 3400052.777464008),0.06570472545736725,0.06441007079907551,0.047578424224743364,0.07981943364203967,0.24690072357348014,0.11015702238072966,0.1390883290690894,0.2954079012868449
14100,14434,-94.95835813,29.1912568,5,25,1,20.39427184,POINT (-10570716.07359691 3400011.3339937543),0.03788482764798209,0.0369111328887218,0.022077514504950723,0.035315799102176984,0.125296922460006,0.05912593932101695,0.07092338583716695,0.15758320399325865
14101,14435,-94.95821728,29.19101432,5,25,1,7.95173335,POINT (-10570700.39424663 3399980.4143763157),0.03406473756621826,0.033150026221586026,0.018968403716107033,0.029890330047686757,0.10758961871004773,0.05238698758768612,0.062049491044420035,0.1371730462502252
14102,14436,-94.95800966,29.19192542,5,25,1,95.65366683,POINT (-10570677.282093953 3400096.5928457985),0.07442115874937152,0.073059995962858,0.05687357735152557,0.09662058316563714,0.2878685294635501,0.12706213857217452,0.16262147971248464,0.3398968518259673
14103,14437,-94.95742238,29.19227756,5,25,1,64.76128533,POINT (-10570611.906383399 3400141.4960816815),0.05748613548433327,0.056273963194636026,0.03945448796616167,0.06587636573430063,0.21502891142938763,0.09467253740980719,0.11844320474820835,0.2592023455764637
14104,14438,-94.95745511,29.19195535,5,25,1,30.96848563,POINT (-10570615.549870333 3400100.409372574),0.04325106477306768,0.04220277541271002,0.026254214711631065,0.04228208690027334,0.14638562957251397,0.06836975674363999,0.0827004408955504,0.18241052513672706
14105,14439,-94.95685143,29.19260114,5,25,1,65.7840199,POINT (-10570548.348520132 3400182.7576166852),0.05797924900170477,0.05676222069377138,0.039940172551746915,0.06675402640279302,0.21743117292295602,0.09560372034390285,0.11972714031769116,0.26185151739356893
14106,14440,-94.95624579,29.19294982,5,25,1,63.82666795,POINT (-10570480.928983727 3400227.2199418647),0.05836389427019669,0.05714357767324458,0.04000495190542911,0.06774807695188355,0.22751103213051777,0.09603400139233298,0.12102028712761526,0.2716538154676922
14107,14441,-94.95570995,29.19327521,5,25,1,61.30358043,POINT (-10570421.27954778 3400268.7125526825),0.0559580705794045,0.05473793691838994,0.0379473066779989,0.06259747974378646,0.20101582444901395,0.09178191919201772,0.11390895976471083,0.24475056984911558
14108,14442,-94.95514951,29.19361514,5,25,1,62.23844015,POINT (-10570358.89165236 3400312.0593947796),0.05320318653134549,0.05201600429183624,0.03625411891397395,0.06011189961104528,0.1950995169987429,0.08752847079420967,0.10900112307472298,0.2369672239770373
14109,14443,-94.95459689,29.19393936,5,25,1,58.12668581,POINT (-10570297.374275358 3400353.4030792317),0.05139638876736821,0.05022976387482226,0.034505706089418386,0.056970592252911866,0.1863023261922371,0.0841286261719223,0.10433873673106164,0.2271741682130931
14110,14444,-94.95438486,29.19375593,5,25,1,18.00412375,POINT (-10570273.771203727 3400330.0125504397),0.03923656811723507,0.038245068079493745,0.02281547277059103,0.036794828023594794,0.13508915751616576,0.061156840036335924,0.0736326754003529,0.16816773156965237
14111,14445,-94.9542752,29.19381661,5,25,1,6.130526756,POINT (-10570261.563908365 3400337.750305646),0.03543768221139948,0.0345030170953114,0.01972566498546348,0.031361163549129704,0.11690162677275247,0.054464315349699643,0.06478212588237664,0.14737118504105395
14112,14446,-94.95432235,29.19411259,5,25,1,46.12343376,POINT (-10570266.812622357 3400375.4929682873),0.04318328911560425,0.042117816370518854,0.02771706566091351,0.04462945523929157,0.14606621233481623,0.06970344071664625,0.08486757640932563,0.18203203879628005
14113,14447,-94.95377207,29.19443889,5,25,1,56.21686028,POINT (-10570205.555732962 3400417.1020911583),0.04703706212886646,0.045920773941595584,0.03131691344751164,0.05099329086943684,0.1644051265849679,0.07688091997286317,0.09457241342847889,0.20277628987381568
14114,14448,-94.95331701,29.19471663,5,25,1,57.69036878,POINT (-10570154.898685481 3400452.5190443415),0.050950002341275856,0.04979752874916739,0.034223084169577415,0.057326735519497476,0.19366626468956247,0.08342942029228761,0.10426953450853682,0.23381969205510755
14115,14449,-94.95309643,29.1945594,5,25,1,17.39926483,POINT (-10570130.343832202 3400432.4693186227),0.03618387704097406,0.035229621373125075,0.020984885087004287,0.033593322839674145,0.12071612232312434,0.05640944762627109,0.06763946416849231,0.15169296041317393
14116,14450,-94.95300629,29.19445534,5,25,1,5.058544435,POINT (-10570120.309493303 3400419.1997657376),0.03255154419336914,0.0316558991589999,0.018044237933438595,0.028454928153867,0.10368123328132471,0.050008414318281735,0.05921006097665149,0.13205500977489026
14117,14451,-94.95296104,29.19492088,5,25,1,40.78907761,POINT (-10570115.272286344 3400478.564733437),0.044165029135779715,0.043096333906157434,0.02789788647034737,0.04588834631304157,0.1596307283964685,0.07083080463733749,0.08700706072409081,0.19584756312996865
14118,14452,-94.95258748,29.19513677,5,25,1,43.84314738,POINT (-10570073.687777365 3400506.094796293),0.04313826117274142,0.04207119747318805,0.027453365949197048,0.044119449199925075,0.14481970222455653,0.06940733665155119,0.08433448861341475,0.18079816140744698
14119,14453,-94.952177,29.19539531,5,25,1,36.84413538,POINT (-10570027.993352782 3400539.0636179936),0.04354908276038205,0.042479970011254954,0.02712139334465214,0.04429351903544632,0.15327250807719953,0.06948936430169106,0.0848919016863825,0.1892414665417852
14120,14454,-94.95192865,29.19554811,5,25,1,29.55709324,POINT (-10570000.347157244 3400558.548595405),0.040934198463960285,0.039901504515352876,0.024823989720777814,0.04020558396698418,0.14060643628373715,0.06474203806284051,0.07850282519213603,0.17489753244682682
14121,14455,-94.95164867,29.19576339,5,25,1,38.8789461,POINT (-10569969.179926211 3400586.0010395567),0.044307284594792495,0.043227962072898446,0.027799015684969577,0.04550407843568502,0.15697230551994396,0.07087460138035306,0.08676499193180354,0.19341467472333085
14122,14456,-94.9512348,29.19620474,5,25,1,40.89783911,POINT (-10569923.108128557 3400642.282045787),0.047042014625964634,0.045926064640232335,0.029840134218947628,0.04874472195639454,0.166086760273559,0.07547840881454382,0.0924321333451873,0.20438511362558098
14123,14457,-94.95092091,29.19669652,5,25,1,29.56375555,POINT (-10569888.166053591 3400704.994177174),0.04273274068730817,0.04167383229524009,0.026008370716024735,0.04194770099379215,0.1454289158763361,0.06762970244182553,0.08187341183264618,0.18104216792046723
14124,14458,-94.950714,29.19726577,5,25,1,17.4132882,POINT (-10569865.132937754 3400777.585713029),0.03698075447983374,0.035986140466086926,0.021382426857383462,0.033392286494175125,0.11233487010033755,0.05757244305942133,0.06817676744799883,0.14427851215175402
14125,14459,-94.95062725,29.19782256,5,25,1,7.143272211,POINT (-10569855.475971926 3400848.588722596),0.031155693505647904,0.030174407921614875,0.01687361360776239,0.02595974704372495,0.08180201968071424,0.0475035979795142,0.05535083496850046,0.10950810009167122
14126,14460,-95.08803543,29.11284582,3,40,1,41.97866812,POINT (-10585151.684600357 3390016.6343483604),0.005415468323966401,0.005939836601630346,0.0017047527559025705,0.002212395822195407,0.013853146704757196,0.007110989045319149,0.008139091154143796,0.01971069787854285
14127,14461,-95.01509099,29.16359586,5,25,1,22.95033747,POINT (-10577031.546683356 3396484.6455745557),0.008983646337811383,0.008768817792932697,0.0050299425473882015,0.006569394521135273,0.025765486878828445,0.01396840166025426,0.015280606490502224,0.034308371811974436
14128,14462,-95.01510335,29.16374679,5,25,1,4.182411531,POINT (-10577032.922592264 3396503.886126357),0.007561787701558813,0.007367825920611327,0.003944473306250505,0.005014398083188859,0.019757080119869985,0.011476433738072944,0.012345278791626613,0.026979339313458528
14129,14463,-95.01514245,29.16421831,5,25,1,3.172868687,POINT (-10577037.275184352 3396563.9956637938),0.007388805983831291,0.007199212863936124,0.0038318643017804686,0.0048293215535262935,0.018829410409987136,0.01119235738372959,0.01199376710361022,0.025893066340279325
14130,14464,-95.01040751,29.16164092,4,25,1,29.01723585,POINT (-10576510.184074614 3396235.432438654),0.0043133920761486205,0.004995403578911366,0.0029238227894988794,0.0040631544013886205,0.020248865143517192,0.007224603271595242,0.009038260884261629,0.02514311746902176
14131,14465,-95.01067942,29.1615294,4,25,1,63.6710594,POINT (-10576540.452957356 3396221.2161613014),0.005920562989329674,0.0065717144074682,0.00459023819793725,0.006570818744794456,0.03127346806994573,0.010483624392879975,0.013099351608048648,0.037639662176727096
14132,14466,-95.01154739,29.16136102,5,25,1,68.2686006,POINT (-10576637.07493578 3396199.751549411),0.006940571045087918,0.006826872040548724,0.004951113273808268,0.006086263612465483,0.023756082598956327,0.011857320765467083,0.012871585510126904,0.030420774903417325
14133,14467,-95.0119007,29.16168326,5,25,1,47.39807282,POINT (-10576676.405225072 3396240.8298349422),0.005727847790304409,0.005622946345087317,0.003777845171862378,0.004505985190007352,0.017669455816322868,0.00948405404004704,0.0101035946221395,0.023193047759408114
14134,14468,-95.01239501,29.16176059,5,25,1,43.30828282,POINT (-10576731.431562567 3396250.6876738216),0.010869613685456457,0.010623669210663496,0.006653475231921979,0.008799013073775041,0.032717630253324734,0.017450768211941692,0.01932920448016251,0.04299371818282016
14135,14469,-95.01263974,29.16168925,5,25,1,40.43493022,POINT (-10576758.674781548 3396241.593425196),0.010587215022203379,0.010344833676618842,0.006410796128067291,0.008443423250757743,0.031426076537783676,0.016930138673199258,0.01870091111818628,0.04144581267951042
14136,14470,-95.01311884,29.16154364,5,25,1,72.16837246,POINT (-10576812.007949589 3396223.0314383246),0.014152810577159542,0.013870597926545634,0.009657732827031352,0.013303429410631562,0.04886292193165306,0.02367385934088506,0.0269895008167782,0.06205576191456863
14137,14471,-95.01236823,29.1614789,5,25,1,2.030985329,POINT (-10576728.450426605 3396214.7785587194),0.0074422286499569255,0.007245360674349078,0.003898669507067388,0.004859083759272161,0.0182650301756482,0.011311883367122078,0.012069238619238476,0.025378054118646798
14138,14472,-95.01297265,29.16127155,5,25,1,8.27122498,POINT (-10576795.734153228 3396188.34617814),0.007881491558293298,0.007677552032375795,0.004227157140231172,0.0053161980642973655,0.0199580048490425,0.012075332395208194,0.01295293470942005,0.027482328260727384
14139,14473,-95.01350785,29.16088556,5,25,1,15.33921947,POINT (-10576855.3123447 3396139.141427225),0.007717955256264352,0.007521372206587663,0.004237454907566297,0.005368681622449837,0.020292539977045825,0.011922705676453704,0.012849673976296438,0.027661284437449085
14140,14474,-95.01378226,29.16102574,5,25,1,52.47256122,POINT (-10576885.85952617 3396157.011096718),0.01085296811669229,0.010613919294510428,0.006854496531932101,0.009159354596729265,0.03425759233579608,0.017633073016307454,0.01967605724076016,0.044507904310030044
14141,14475,-94.99818422,29.16870265,3,60,1,45.20881642,POINT (-10575149.493655996 3397135.6747213523),0.03705776927523074,0.03800774902775582,0.0033488582559047983,0.006726751523069724,0.028243474038870352,0.04028252631455276,0.044478831867164614,0.06517775219368493
14142,14476,-94.99222181,29.17082499,3,60,1,13.21649864,POINT (-10574485.761210896 3397406.2466170676),0.0256041939857002,0.02703509941930128,0.002018221683561724,0.0039207235226981,0.018968957899214236,0.027570740729769838,0.03084982579176765,0.045491229655829746
14143,14477,-94.99207837,29.17063774,3,60,1,26.70043546,POINT (-10574469.793543136 3397382.374351056),0.028260839754900128,0.029579908730584525,0.002385245018200796,0.004672041996856282,0.022355923191142223,0.03057867574586537,0.034113752151588406,0.05127454575414481
14144,14478,-94.99174662,29.17021663,3,60,1,28.2535081,POINT (-10574432.863302067 3397328.687728099),0.052547913980649785,0.05544187828033641,0.005191431115974044,0.011479092051011507,0.07887716491422837,0.05746654622090519,0.06628454790708693,0.12994594501829215
14145,14479,-94.97664024,29.18153165,3,60,1,21.30143448,POINT (-10572751.228772735 3398771.2976277927),0.028464934856441,0.029790453500012692,0.0023902088301907044,0.004696698928603164,0.02045260104701032,0.030787106547986998,0.03434723563757969,0.049633762286577676
14146,14480,-94.98555394,29.19661935,5,25,1,45.32942833,POINT (-10573743.49731782 3400695.1533846166),0.025463506158823198,0.02487604697496938,0.01495459926783602,0.022703569532826488,0.08916469982282002,0.04003730889610002,0.047014841445597755,0.11182268153648789
14147,14481,-94.98139501,29.19199057,5,25,1,37.8849227,POINT (-10573280.527347974 3400104.9004556243),0.023183721393718097,0.022617088328203177,0.013427446723950184,0.020092215273560424,0.07847063146963772,0.036299869933791085,0.0422548761942122,0.09931294259472223
14148,14482,-94.95098104,29.1990205,5,25,1,34.85408897,POINT (-10569894.859694574 3401001.3538102475),0.042539635108664715,0.041284798717191235,0.02518991651239221,0.04074047169033167,0.12446858378226235,0.06665798176420212,0.08034330823414415,0.16061472207138905
14149,14483,-94.90936994,29.22768444,5,25,1,38.57144937,POINT (-10565262.733231226 3404657.202451634),0.019024474195728103,0.01853818826991237,0.012835617815589237,0.01853306970195375,0.06412553839214025,0.03161590113139845,0.036727688436511974,0.08147495535842963
14150,14484,-94.90943638,29.22776872,5,25,1,10.76472809,POINT (-10565270.129298193 3404667.953177401),0.014896932478564488,0.014478590266239478,0.009082668268716117,0.012635813216783117,0.04437663101990055,0.02384429685135625,0.02693145472077596,0.05821271022820673
14151,14485,-94.90949885,29.22786091,5,25,1,7.03246492,POINT (-10565277.083426785 3404679.7129099886),0.01441478425226988,0.014005118168268715,0.008669870491584743,0.012000691740601662,0.04221431268115643,0.022959680431223206,0.025837738802942378,0.05562821441193333
14152,14486,-94.91072488,29.22969962,5,25,1,12.5398086,POINT (-10565413.56446208 3404914.2604940296),0.01892815866339303,0.018371541920786882,0.01134177766390686,0.016349701587747813,0.055416053336624506,0.030055257360152576,0.03442087428042295,0.07276951691045297
14153,14487,-94.91083973,29.22969285,5,25,1,6.413697243,POINT (-10565426.349505598 3404913.39689871),0.017936768625042312,0.01739929426029217,0.010509721202525996,0.015026987897933495,0.05109699468563971,0.02825797939004493,0.032164823173943646,0.06760723729957985
14154,14488,-94.91031184,29.22985716,5,25,1,10.61119604,POINT (-10565367.585059604 3404934.3566410947),0.022141342794534988,0.021495869344118058,0.013083230696073967,0.019286430394143184,0.06635046085209911,0.03493489319490717,0.04036772115039422,0.08642006935881841
14155,14489,-94.93222957,29.22208748,5,20,1,62.99789838,POINT (-10567807.455602549 3403943.2760977196),0.0334537385235821,0.03286612697461754,0.033562626557992366,0.049720616688179585,0.17906905723965064,0.06589356974853877,0.08095261956146715,0.20604987784180473
14156,14490,-94.93324775,29.22304608,5,20,1,9.786356364,POINT (-10567920.798881685 3404065.5486002443),0.016980553070390512,0.016550259520929804,0.013989008850851302,0.019020676108530473,0.07042234918561428,0.03073202081404769,0.03525613850360054,0.08580710055144869
14157,14491,-94.93329132,29.2232138,5,20,1,2.562991117,POINT (-10567925.649071896 3404086.9419414527),0.01593891803405741,0.01552463534737701,0.012794530692506427,0.017230836613417323,0.06411174236514487,0.028529517750571776,0.03248796950564081,0.07864106629081802
14158,14492,-94.93623677,29.21736749,5,20,1,16.41713646,POINT (-10568253.535066055 3403341.24293257),0.01601901174532009,0.015552626215092364,0.013397208525421379,0.01795312153583199,0.05470139799764608,0.029201610230018216,0.033226529562283336,0.06940327381623801
14159,14493,-94.92874727,29.20983841,5,20,1,35.72074644,POINT (-10567419.807739759 3402380.9686735915),0.03881331725281098,0.03773819699212162,0.035140664010187735,0.05328272068217491,0.16314077603166383,0.07259005552229691,0.08901012386491647,0.19472233428045504
14160,14494,-94.93857299,29.20455885,5,25,1,20.12320546,POINT (-10568513.601886835 3401707.6448773458),0.034326777273351775,0.03332297555672146,0.020195602348269243,0.03173008726925929,0.10378475850400691,0.05382912967791076,0.06399572190349456,0.1336493170899391
14161,14495,-94.91596101,29.21788938,5,20,1,33.38216892,POINT (-10565996.447787408 3403407.8084656494),0.039304597282163636,0.038206378383733766,0.03585993034312815,0.053950966782662806,0.16698249757134787,0.07375506750458871,0.09009607411532983,0.19880907946940984
14162,14496,-94.9157323,29.21797285,5,20,1,36.39256159,POINT (-10565970.987906668 3403418.4548498727),0.03926340813823611,0.038153056803480294,0.03604807059734207,0.05439837971618036,0.16635086604545196,0.07389610862711882,0.09047597204833191,0.198157128807392
14163,14497,-94.91618571,29.21834797,5,20,1,31.50483407,POINT (-10566021.46127699 3403466.3005499914),0.03928947534987417,0.038088819031401974,0.03492592850661603,0.05295854246689153,0.15675105240930565,0.07284318244935806,0.08903023315810521,0.1888694089725077
14164,14498,-94.91602371,29.21859082,5,20,1,38.46208277,POINT (-10566003.427519482 3403497.2756068264),0.04170357861536328,0.04045668380147336,0.037992713230942526,0.05804971907103044,0.17002889743230984,0.07811185974326817,0.0961579037432827,0.20360677589325116
14165,14499,-94.91651727,29.21898679,5,20,1,37.13462384,POINT (-10566058.370367358 3403547.780986683),0.04123226176881399,0.039994258860136495,0.037388246154029,0.057044095144446,0.16742820782331075,0.07707890597034328,0.09475691769693328,0.20072629959927302
14166,14500,-94.91641227,29.21924413,5,20,1,42.4677833,POINT (-10566046.681820823 3403580.604422542),0.043157238472243765,0.04188332149322496,0.0398741403496351,0.061185949866818974,0.17807128877417272,0.0813105210379339,0.10050660055090366,0.21249639323095604
14167,14501,-94.91684226,29.21957921,5,20,1,37.28353729,POINT (-10566094.54808867 3403623.343634055),0.04128487887799433,0.04004588007789416,0.03745559185916492,0.057156085177812295,0.1677183613262902,0.07719412116395008,0.0949130995229539,0.20104781201965083
14168,14502,-94.91677545,29.21993044,5,20,1,41.00945364,POINT (-10566087.11083349 3403668.1429164545),0.04264430796074527,0.04137060655942536,0.03910673793506536,0.06007466416630229,0.175150671808866,0.08008336611996758,0.09895994543031394,0.20927518883626772
14169,14503,-94.91713733,29.2206036,5,20,1,40.94207306,POINT (-10566127.395130819 3403754.004704265),0.04285528548522284,0.041554110379828355,0.039087989534880276,0.06002317387893394,0.17250868848778692,0.08026814806954241,0.09908307466604949,0.20689435378471432
14170,14504,-94.91717655,29.22021609,5,20,1,37.21191972,POINT (-10566131.761081247 3403704.5776025564),0.04150909571375937,0.040234039389939746,0.03736635781397265,0.057149806098330175,0.1651968834647003,0.0773244098047573,0.09508447793858232,0.19878438493822603
14171,14505,-94.91784249,29.22146729,5,20,1,35.82504337,POINT (-10566205.893182946 3403864.169485053),0.039331957296013347,0.03813146742750111,0.035272376245144094,0.05335660084552017,0.15513658893071014,0.07321700194495451,0.08945350278583808,0.18735247057058624
14172,14506,-94.91749907,29.22130543,5,20,1,41.5021864,POINT (-10566167.66384342 3403843.5239611887),0.04129382889434931,0.040055704147636755,0.03778019878778178,0.057507550532627405,0.1658186765420726,0.07751393861779399,0.09525974924987402,0.1992323968399874
14173,14507,-94.91749959,29.2208549,5,20,1,37.66854572,POINT (-10566167.721729554 3403786.058249699),0.03995901823786125,0.038746374085767754,0.03606862170504655,0.05467253412999235,0.1585423169277133,0.07458637323038142,0.09130054575614255,0.19114575109337562
14174,14508,-94.91787063,29.22201356,5,20,1,22.28202457,POINT (-10566209.025713416 3403933.8474123147),0.036568233042777155,0.03537113365235737,0.030916277273626957,0.04641561551077424,0.1343134549127615,0.06635395668424704,0.08014497622334349,0.16493376940008964
14175,14509,-94.91363835,29.21754127,5,20,1,48.84931569,POINT (-10565737.890458923 3403363.408022311),0.047731174225908016,0.04656177648843678,0.04662563757605225,0.07211695662796448,0.22717631642015865,0.0921313153714236,0.11532083950086358,0.26316036003997356
14176,14510,-94.88418551,29.2377154,5,25,1,17.29271266,POINT (-10562459.215307705 3405936.8101695008),0.043950130879526914,0.04288455833246793,0.027745380848894472,0.04450199557050911,0.16471327850171139,0.0704760986088101,0.08547810547802237,0.20053418063414064
14177,14511,-94.86946509,29.24392908,5,20,1,25.95101103,POINT (-10560820.545649044 3406729.5262997234),0.037024793363225526,0.03589150294578714,0.03311196951323001,0.04900073161956821,0.14589629298542078,0.06891079904737873,0.0831335246620859,0.17655135870174232
14178,14516,-94.80511934,29.30048627,4,40,1,27.33439896,POINT (-10553657.609524332 3413947.078412885),0.018333919301485084,0.019288430910266795,0.005644566010009884,0.01037755631595625,0.030735778989281017,0.023874998293775485,0.029465820448205338,0.04943136495003986
14179,14519,-94.81353961,29.29744815,4,40,1,27.99281438,POINT (-10554594.949693074 3413559.2668466065),0.012658995230848758,0.013510330915563697,0.0037479804501730062,0.0066257897235267125,0.020763953540556056,0.016359530014377732,0.02004660402734859,0.03399375657267145
14180,14520,-94.8127266,29.2976589,4,40,1,44.15801886,POINT (-10554504.445833866 3413586.1684028334),0.013954089946016646,0.014682168797572743,0.00437161926763104,0.0077998290972493825,0.02410810265124731,0.01826470724517748,0.022367479487424125,0.03843631221630528
14181,14521,-94.81239495,29.29774171,4,40,1,25.9777476,POINT (-10554467.526724743 3413596.738846836),0.012756200306781746,0.013630216342810994,0.003799719552255252,0.006714708761432152,0.020909957604575598,0.016507449875318714,0.020253402171145796,0.03425516670151729
