,bldg_guid,geometry_x,poles_guid,geometry_y,substations_guid,geometry
17519,5701d770-7309-487e-bfa5-42a670cf03cd,POINT (-94.81898 29.27465),5e909e8e-73b4-4640-8cb6-5f7775c387ad,POINT (-94.81894793 29.27636686),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17520,4b8dac50-3fe1-4aae-8dcc-691babf157b8,POINT (-94.81969 29.27419),36108c52-74f8-4455-91e1-cc901adab61a,POINT (-94.81974365 29.27515322),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17521,f32d237a-d7e1-4a1f-853c-20e13872326e,POINT (-94.81963 29.2739),0e00fd72-9e75-4dd4-b181-2888c0a8dc94,POINT (-94.81971179 29.272827),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17522,eca98323-d57f-4691-a340-b4e0e19c2346,POINT (-94.79252 29.3092),aef474fa-09f1-405d-bb99-f3d2e66f2c60,POINT (-94.79233497 29.30817981),fcee466c-0554-4f76-a6a4-a6431d563dee,POINT (-94.79729463 29.30298393)
17523,ba6de939-6947-4158-b67e-fd9a8ce56d0b,POINT (-94.77248 29.31453),11a0e455-57b5-4052-b986-c76816f3de22,POINT (-94.77252602 29.31529448),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
17524,99680f93-539b-4595-8946-eae0fdb94d28,POINT (-94.77065 29.32219),ec5f6dfb-087d-433a-b5ab-ae33a8a05a77,POINT (-94.77065825 29.32189359),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
17525,5afd828f-83b2-4151-8980-71f30c565e7b,POINT (-94.77148 29.32461),0446950e-f038-46b6-88fd-92413164305a,POINT (-94.77150678 29.32438567),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
17526,57d6de2f-d6e9-4dbe-8c5b-3efdc1d79bb3,POINT (-94.77162 29.32559),3347bc5a-e3ed-4767-a476-56a5fce214e2,POINT (-94.7716091 29.32468418),92f02a57-7c92-4dbe-a449-2054f939676c,POINT (-94.77145592 29.3108481)
17527,63a8f1b2-950c-4ecd-87c5-021aefbbcb93,POINT (-94.83308 29.28888),2942bc58-64f4-409f-a51e-76db73646a17,POINT (-94.83310304 29.2885778),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17528,663db9c0-930a-4659-b9fe-c520f9d2562d,POINT (-94.8323 29.28913),4ea3c44a-5015-4cd5-890d-741c14cadd7e,POINT (-94.8322893 29.2889312),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17529,1a96dca3-06d2-4324-aaf8-2f9fb52fb31e,POINT (-95.07233 29.12918),047276ae-02c9-4aa7-87b2-89356b0a670a,POINT (-95.0724485 29.1288069),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17530,6e7df4f4-a955-4ddb-85b0-cc80fd408c8b,POINT (-95.073 29.12947),04d43eb6-c9cc-49a5-a415-0a50bdbb2aec,POINT (-95.07300875 29.12881498),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17531,c2cfaf24-8ea7-4a57-b198-cd2aebd7ba5d,POINT (-94.98306 29.19338),bd02b9eb-58f5-4e84-9f4e-c21f327ba664,POINT (-94.98313115 29.19299664),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17532,c836f665-4957-4b41-a0f1-0723df9037a1,POINT (-94.97881 29.17835),61b1f5c0-9cf2-4656-a212-7aafc3f2101a,POINT (-94.97892631 29.17913959),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17533,a3160765-444e-4623-8636-66cef6d27b3b,POINT (-94.9825 29.17832),4b5b87e1-8da2-48ca-93e6-f6e805bd5f16,POINT (-94.98245109 29.17741738),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17534,b8f59755-17b7-49f2-9c09-63c9a45da572,POINT (-94.99819 29.16981),c9e6fb8d-a2fd-4c69-bfee-fef9959c0a43,POINT (-94.99818422 29.16870265),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17535,bf7379d7-2ab1-4fb6-8433-5e6cc5db7cc7,POINT (-94.9828 29.17581),ee1fc7ce-f26e-4851-b3a2-ca67c285d1a2,POINT (-94.98260303 29.17693319),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17536,1f2e22f4-ac63-4f9b-aa1e-8e6d7fccb8bd,POINT (-94.98373 29.17699),f825acd9-79f9-45ce-9291-d9c126e5e785,POINT (-94.98365718 29.1760286),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17537,7c5452a8-c6d6-4cb1-9c4c-d278971fceeb,POINT (-94.98821 29.17518),4dfbc3de-5483-4e67-a4fd-b196d4c36e3a,POINT (-94.9883221 29.173419),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17538,be4f13fb-0ff4-4ade-aa14-27a91f85d825,POINT (-94.99309 29.17334),9fe2b830-b546-493b-a6fd-45f9cdbc3888,POINT (-94.99299396 29.17362067),655ae679-a718-4895-b29d-65acf441e3bf,POINT (-94.91054062 29.22761695)
17539,cb3243ea-864b-4213-904f-c20ad6c39de2,POINT (-95.01959 29.16176),a05bb50f-02bc-4000-9b1a-4e06253d4cc9,POINT (-95.01961366 29.15461077),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17540,2455bd06-5e06-4eee-a622-d2b54b477a2d,POINT (-95.06448 29.12661),923662dd-e05c-4073-b132-fa589c05380d,POINT (-95.06438854 29.12570603),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17541,981d9d7b-9d99-4753-a72a-f77900c4c2a3,POINT (-95.0755 29.11719),48dc451a-5479-42e4-8b17-3cff6b66d99c,POINT (-95.07564884 29.1175346),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17542,7b1c4a86-4838-49d3-bbdb-dcdd27f30b2c,POINT (-95.07529 29.11732),48dc451a-5479-42e4-8b17-3cff6b66d99c,POINT (-95.07564884 29.1175346),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17543,a325509e-ad50-430b-9988-95c3207731b8,POINT (-95.0914 29.11505),fc455198-9c53-4f47-a4ac-56569a452056,POINT (-95.09140698 29.11029436),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17544,caf1789d-6389-4e69-95e6-3ed2c36d72b2,POINT (-95.08369 29.11267),2eb4bb54-8ddb-46eb-9487-e5d9c23bc5a4,POINT (-95.08364512 29.11275787),f3d89f4c-b1ee-40b2-9afb-75e939016ee7,POINT (-95.09075417 29.11266364)
17545,b96c322c-fdf8-441d-9f36-44dc28e58acf,POINT (-94.82219 29.29039),954b84bd-ad2e-4920-b5aa-de16e600c1d5,POINT (-94.82219409 29.29010143),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17546,c24b41a0-27df-4abe-afac-94a80f8e29ca,POINT (-94.82202 29.29043),ba694b24-7488-4ba0-a595-a6c9112215c9,POINT (-94.82202428 29.29108273),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17547,430a7e36-3be2-4235-a1dd-da6861cfdf72,POINT (-94.82188 29.29047),ed4444f9-850c-4b8d-a74d-2bcf1b60574d,POINT (-94.82190243 29.28914104),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17548,28820448-2a0a-4ad4-9844-4b9b82eb021d,POINT (-94.82172 29.29051),bbac535d-e6c6-44d8-9192-34d95d34c9d2,POINT (-94.82170685 29.29116805),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17549,02116565-ce86-4a11-8c4d-4eba5b014895,POINT (-94.82157 29.29055),992de628-627d-432e-bd0f-e875d614b02f,POINT (-94.82155981 29.2902646),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17550,e22b90bc-6a35-4c51-ae49-71f85cbbadf8,POINT (-94.82142 29.29059),5851a2fc-dfb0-436b-ac09-62ca325a94cb,POINT (-94.8214763 29.29041466),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17551,e6056e26-0344-437f-a505-d18a3acfe7d4,POINT (-94.82157 29.29102),992de628-627d-432e-bd0f-e875d614b02f,POINT (-94.82155981 29.2902646),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17552,1549c3e3-1862-46de-bc75-a5af76fb4618,POINT (-94.82172 29.29098),bbac535d-e6c6-44d8-9192-34d95d34c9d2,POINT (-94.82170685 29.29116805),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17553,2b9cc94b-93bf-4641-9a2e-182d80b6dfaa,POINT (-94.82187 29.29094),a50df21e-e809-48a8-8a2a-cd22b4dca987,POINT (-94.82178357 29.29166829),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17554,d5b0b7bc-6f7f-4fee-a01a-cc788268f8ec,POINT (-94.82202 29.2909),ba694b24-7488-4ba0-a595-a6c9112215c9,POINT (-94.82202428 29.29108273),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17555,9517b7ea-455a-4d3d-a9f3-ef179d4a7909,POINT (-94.82217 29.29086),954b84bd-ad2e-4920-b5aa-de16e600c1d5,POINT (-94.82219409 29.29010143),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17556,6c4b8ff0-ac43-4442-9e96-968b802cb48a,POINT (-94.82232 29.29082),ee678068-be56-4cee-815a-39f14e973800,POINT (-94.8223171 29.2910104),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17557,c10a387b-ead3-48cc-9669-abc021e5e2e8,POINT (-94.82103 29.29069),2e688fd1-dbb9-4140-a368-52e39c85d3db,POINT (-94.82104753 29.29040202),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17558,f27012f1-79b2-462c-ad19-a09236485798,POINT (-94.82088 29.29073),42a32000-28ee-43c8-a239-1b8f1f2ca5ef,POINT (-94.82095015 29.29042707),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17559,db448667-c797-490a-84b6-de3cfa6250ee,POINT (-94.82073 29.29077),2d776099-9c28-49aa-abe5-24230406e5e7,POINT (-94.82073345 29.2904862),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17560,1fb024ab-98c7-41a6-9ac8-5dffe9bf5537,POINT (-94.82058 29.29081),3beaadde-1602-44c7-b434-782c019564a2,POINT (-94.82056418 29.29053709),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17561,c6406c8a-8565-4c1e-b480-e4d29fc6b09a,POINT (-94.82043 29.29085),665767da-5a4d-45b6-bb76-9ec36b50a7ed,POINT (-94.82036427 29.2915285),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17562,68b7920a-98e5-43e8-bc2f-ef4adac3d54d,POINT (-94.82027 29.29089),9d85db54-9e4e-4ff8-9f27-d56a2790d4c7,POINT (-94.82023356 29.29156114),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17563,caedd410-868b-45ce-82c8-08270b08b242,POINT (-94.82041 29.29132),665767da-5a4d-45b6-bb76-9ec36b50a7ed,POINT (-94.82036427 29.2915285),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17564,b60ea4cc-8c52-48b9-b005-d89e9ca56952,POINT (-94.82058 29.29128),c58911cc-6604-4c82-9a35-769e12ebede0,POINT (-94.82060428 29.29197554),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17565,e29f7a73-7165-49e7-933a-9215fcd078cc,POINT (-94.82072 29.29124),2d776099-9c28-49aa-abe5-24230406e5e7,POINT (-94.82073345 29.2904862),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17566,9ad493f5-6e42-42cf-b064-b7ea7c197be9,POINT (-94.82088 29.2912),0cbf27a3-67d4-4355-a2cf-9e62b9063d2c,POINT (-94.82081843 29.29196296),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17567,c5d4d7de-b2d9-4839-ad45-a89a620f9651,POINT (-94.82109 29.29128),67c4693f-37d3-4104-8c4c-4be1d89bc9e5,POINT (-94.8210564 29.29185804),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17568,647cc766-43c9-439f-b599-837eb5acd935,POINT (-94.82117 29.29112),4d3988f3-d4f2-4929-a0bb-8da640543aef,POINT (-94.82125837 29.29093196),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17569,13b8777c-b3a7-4ff9-954c-fb6324531c57,POINT (-94.81989 29.29099),3beed120-663c-41e5-8628-5a0a70e68f3c,POINT (-94.81988866 29.29070871),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17570,551324ea-0165-428c-9e57-aa721fbeac2c,POINT (-94.81974 29.29103),4456c552-c39a-42ab-8f20-9783c93567c7,POINT (-94.81973101 29.2916823),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17571,0b81d872-61ae-4318-bb45-a26d99eebe07,POINT (-94.81959 29.29107),8ed9e670-9df1-47bf-ae9d-48f984c67f64,POINT (-94.81957793 29.29223972),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17572,df9ba2c8-3a90-45f9-87aa-a47bf5dded86,POINT (-94.8195 29.29122),e86f65b7-8b3c-4bb8-b4ec-8108df22625e,POINT (-94.81947182 29.29187907),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17573,8b0e9bc5-c17e-4a3d-98e2-96f8bbb962a5,POINT (-94.81929 29.29115),c8a30297-b718-4dfc-8f46-6d3365ce9a70,POINT (-94.81922663 29.29088335),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17574,634db25e-87a3-447c-8eb0-72dbe137a8a5,POINT (-94.81914 29.29118),acac3c49-c6ad-4922-bf6c-76ed0f9f1aed,POINT (-94.81909002 29.29091796),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17575,e46c394c-886a-41d0-8e14-9ecc4de6cc62,POINT (-94.81928 29.29162),4d8494ee-5545-4a96-980d-e1d5c6ac5966,POINT (-94.81926694 29.29193989),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17576,20de2b99-fd04-4128-96d1-72750128273b,POINT (-94.81944 29.29158),5b8bf32a-105f-4048-866e-67215a3223ce,POINT (-94.81942853 29.29176867),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17577,e0eeef29-2b36-464e-9215-ff6ad3a34130,POINT (-94.81961 29.29145),8ed9e670-9df1-47bf-ae9d-48f984c67f64,POINT (-94.81957793 29.29223972),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17578,9a7eba8c-9da3-4dd0-9906-5e13681bb9eb,POINT (-94.81973 29.2915),4456c552-c39a-42ab-8f20-9783c93567c7,POINT (-94.81973101 29.2916823),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17579,9b14b969-81a4-44cc-ba3f-c9b734ab5f83,POINT (-94.81989 29.29146),3beed120-663c-41e5-8628-5a0a70e68f3c,POINT (-94.81988866 29.29070871),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17580,bd7dcf18-b760-481a-8d8d-802f28ddef75,POINT (-94.82004 29.29142),c00dc223-d317-4c45-b0ad-ab28b394a3cf,POINT (-94.82002758 29.29161031),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17581,87131491-55cb-4d4b-bb44-dc278a1e8cdf,POINT (-94.8149 29.28759),c9b0fb95-14cd-4149-82fd-8fa6fb545a0e,POINT (-94.81489392 29.28689414),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17582,8a252f26-574a-45b0-ae15-ebb42eb89fc5,POINT (-94.81467 29.28765),d1327e63-8758-46d7-b929-e29f302e5c99,POINT (-94.81466242 29.2878512),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17583,9ce4f8e5-70aa-44fe-8fc0-74299cd8b6da,POINT (-94.81451 29.28769),234ccaa7-33c4-4f1e-ab54-5e086f78d1ca,POINT (-94.81446452 29.28699518),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17584,d9ed01b8-1f57-43ed-90d3-a5c5ae4517dc,POINT (-94.81435 29.28773),27ecafb5-2a2d-4d15-80ec-b0d0b1352589,POINT (-94.81434668 29.28793504),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17585,4885ef2e-10a8-4fa5-9e62-1883c35835d2,POINT (-94.81412 29.2878),58ec275c-6a91-4062-a328-5cca2f22312d,POINT (-94.8141168 29.28709037),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17586,ac8f65a3-54ff-4f52-a6fa-a897e8d9e4b3,POINT (-94.81385 29.28787),348839e4-e2c8-4a8c-b97e-8362ec3a8c44,POINT (-94.81382467 29.28810999),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17587,6505b5c1-be35-4b7b-97d5-8580ee235b58,POINT (-94.81369 29.28801),87627308-5098-4e81-b949-2586fc3b30d2,POINT (-94.81369703 29.28906277),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17588,aaf9ade6-221d-441b-939e-8b76f259acdb,POINT (-94.81344 29.28798),9120aee7-790f-420f-ab08-8b2126c00dfd,POINT (-94.81338749 29.2892053),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17589,beba5029-2466-4b8a-9d29-e146141b59e3,POINT (-94.81328 29.28802),2c4cc160-0cd2-4022-9cfa-9565821967c5,POINT (-94.81327526 29.28826175),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17590,7c2ccf3f-d572-433a-ba20-10f023dc1a3f,POINT (-94.81313 29.28795),0656bf16-7f6a-49a8-8d06-2192e00dd8d6,POINT (-94.81310686 29.2873606),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17591,221b1613-6f9b-480b-b503-57c67bc90917,POINT (-94.81322 29.28843),f9fd2ae0-ac07-469b-b0dd-859c22783b40,POINT (-94.81326376 29.28821358),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17592,76c809f5-ef2b-43cb-8b19-0358fd600fe1,POINT (-94.81345 29.28846),9120aee7-790f-420f-ab08-8b2126c00dfd,POINT (-94.81338749 29.2892053),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17593,e3cbd6c8-1602-4288-b1b1-0d39ef728f8e,POINT (-94.81355 29.28835),b3811aeb-f7da-42d7-89de-d686723cf456,POINT (-94.81357613 29.28813327),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17594,d6a44298-c545-45c9-94f8-3e63f89802a5,POINT (-94.8137 29.28831),87627308-5098-4e81-b949-2586fc3b30d2,POINT (-94.81369703 29.28906277),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17595,7e0ec3de-6db8-4b08-8c45-eb883203d73a,POINT (-94.81386 29.28827),348839e4-e2c8-4a8c-b97e-8362ec3a8c44,POINT (-94.81382467 29.28810999),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17596,fe3c2005-a55f-4fa7-a492-cdc80306af93,POINT (-94.81401 29.28823),15e18c9b-3e6b-424b-adbd-42df9a0ef8d7,POINT (-94.81405502 29.28804894),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17597,8eca76d9-5aab-4131-9a5f-0f4a7a046344,POINT (-94.81417 29.28819),5500fa8f-d161-4bf6-87dd-1e281c9a3164,POINT (-94.81420991 29.2879662),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17598,790b2943-fef4-47dd-8aca-0a982b2e92eb,POINT (-94.81432 29.28815),27ecafb5-2a2d-4d15-80ec-b0d0b1352589,POINT (-94.81434668 29.28793504),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17599,80bf6af9-5ee3-4651-9e18-4befefb4b5fb,POINT (-94.81448 29.28811),bff679bc-06e0-4be7-a684-d4dfc1ecfe50,POINT (-94.81447128 29.2888541),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17600,7f39468e-6325-422e-aa23-c3fb12b5ffd0,POINT (-94.81464 29.28806),d1327e63-8758-46d7-b929-e29f302e5c99,POINT (-94.81466242 29.2878512),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17601,ed5941b7-2e80-4718-a46d-4c83fae036e2,POINT (-94.8148 29.28802),f1301c23-8917-4025-8aeb-a9259519a9f6,POINT (-94.81481124 29.28781546),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17602,5cdc61c2-9996-426c-a1ac-9dd57aba88b1,POINT (-94.81495 29.28798),43c66c6b-0ad6-4a75-bedc-77a7c9bbc47b,POINT (-94.8149946 29.28781312),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17603,9f662bb2-cbc8-4cbf-b8f3-655bf69a7d41,POINT (-94.81511 29.28794),c01cb4d0-3895-4b38-9b58-bb437d01ce6e,POINT (-94.81510039 29.28868811),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17604,3d5c299d-b2a6-4bde-b7ce-6342baf91da4,POINT (-94.81528 29.28844),b00e78b2-f33d-4316-b4aa-b775308f27e5,POINT (-94.81527666 29.28863738),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17605,387b61aa-92f7-449f-8907-78b13138cc84,POINT (-94.81512 29.28848),d778f065-5f45-4649-9af0-f78005bdbe8a,POINT (-94.81511073 29.28872738),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17606,007c94e8-fb40-4902-967b-18c132d5bfa6,POINT (-94.81496 29.28852),e82ce05e-8d1c-49e9-9a8e-cdfdef31050c,POINT (-94.81495244 29.28872638),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17607,6c4bbb22-a86d-4afe-8fb9-997d84d73457,POINT (-94.81481 29.28856),5fb35e24-5497-4be0-be6c-4c406e959e1a,POINT (-94.81480117 29.28881489),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17608,98baf680-863e-42d2-8f6a-831031eb3dee,POINT (-94.8146 29.28877),65773479-7f75-42b3-929b-decb8756946b,POINT (-94.81463825 29.28879972),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17609,695ee2ae-9d1e-40b4-9a6e-ca637eec0609,POINT (-94.81434 29.28869),27ecafb5-2a2d-4d15-80ec-b0d0b1352589,POINT (-94.81434668 29.28793504),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17610,606a5fdc-a476-464a-8143-67f1d059ef21,POINT (-94.81418 29.28873),4692d69c-8bff-42df-8443-41903f90b128,POINT (-94.81417905 29.2889344),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17611,90999b54-54c5-4a6b-8766-b2560ba5bf12,POINT (-94.81403 29.28877),1db5b017-9124-4eba-930e-b47566acd3ca,POINT (-94.81403363 29.28901479),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17612,d2e25623-77db-4e4f-a71d-0ce8693c8c14,POINT (-94.81387 29.28881),348839e4-e2c8-4a8c-b97e-8362ec3a8c44,POINT (-94.81382467 29.28810999),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17613,55ceed38-5177-4ced-bee6-1f89db383a8c,POINT (-94.81371 29.28885),7d07d9b6-975a-441c-b67e-9ca87e268395,POINT (-94.8137108 29.28909143),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17614,ae08fb9a-7f3a-49fa-b146-80a53443131d,POINT (-94.81356 29.28889),742dce0f-fca0-4dcf-87a5-c0d95c27ac92,POINT (-94.81356216 29.28913073),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17615,425a622d-a633-49a0-a55e-3e5753143e31,POINT (-94.8134 29.28893),9120aee7-790f-420f-ab08-8b2126c00dfd,POINT (-94.81338749 29.2892053),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17616,ec20cf0d-51cb-4fca-8737-11ceec0b85f8,POINT (-94.81369 29.2892),87627308-5098-4e81-b949-2586fc3b30d2,POINT (-94.81369703 29.28906277),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17617,ebe167a8-1eff-4e04-9ecf-10b586e6e59b,POINT (-94.81384 29.28922),348839e4-e2c8-4a8c-b97e-8362ec3a8c44,POINT (-94.81382467 29.28810999),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17618,5e6c396e-226c-4f7f-8f75-08256f0ca6ce,POINT (-94.814 29.28918),83ac49a4-8add-4ed8-8d60-2cc25959dbfc,POINT (-94.81399922 29.28898431),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17619,4454a23e-b80a-422f-a0d6-19872feac160,POINT (-94.81416 29.28914),4692d69c-8bff-42df-8443-41903f90b128,POINT (-94.81417905 29.2889344),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17620,aaf9787b-fe84-47e2-b7a5-8d4f2cfd5c9b,POINT (-94.81438 29.28913),bff679bc-06e0-4be7-a684-d4dfc1ecfe50,POINT (-94.81447128 29.2888541),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
17621,f94a3c63-0b6b-4b84-9da6-869f6e43e9e3,POINT (-94.81447 29.28906),bff679bc-06e0-4be7-a684-d4dfc1ecfe50,POINT (-94.81447128 29.2888541),9c1bc010-5619-46a8-8a26-be15cdcbe07f,POINT (-94.82754687 29.29616639)
